iteration,generator,timestep,generation
438,pv,2,79.99999999998215
439,pv,1,79.99999999516746
439,pv,2,79.99999999997343
440,pv,1,1.605340099546721e-12
440,pv,2,79.99999999998089
441,pv,1,79.99999999446628
441,pv,2,79.99999999997966
442,pv,1,1.6481443024472723e-12
442,pv,2,79.99999999998005
443,pv,1,79.9999999932296
443,pv,2,79.99999999998313
444,pv,1,1.6197795929515475e-12
444,pv,2,79.99999999998167
445,pv,1,79.99999999151993
445,pv,2,79.99999999998471
446,pv,1,1.6093603524597982e-12
446,pv,2,79.9999999999827
447,pv,1,79.99999998884768
447,pv,2,79.99999999998485
448,pv,1,1.6055021104466639e-12
448,pv,2,79.9999999999838
449,pv,1,79.99999998449681
449,pv,2,79.99999999998379
450,pv,1,1.614889279733128e-12
450,pv,2,79.99999999998529
451,pv,1,79.9999999730574
451,pv,2,79.99999999997814
452,pv,1,1.6445576123288922e-15
452,pv,2,79.99999999999999
453,pv,1,79.99999999996773
453,pv,2,79.99999999999999
454,pv,1,1.6825622286557935e-15
454,pv,2,79.99999999999999
455,pv,1,79.99999999997503
455,pv,2,79.99999999999997
456,pv,1,1.73146350886214e-15
456,pv,2,79.99999999999999
457,pv,1,79.99999999995774
457,pv,2,79.99999999999996
458,pv,1,2.0100462437909502e-15
458,pv,2,79.99999999999999
459,pv,1,79.99999999993231
459,pv,2,79.99999999999991
460,pv,1,2.4556823169984703e-15
460,pv,2,79.99999999999999
461,pv,1,79.99999999990006
461,pv,2,79.99999999999987
462,pv,1,3.038349749603999e-15
462,pv,2,79.99999999999999
463,pv,1,79.99999999985917
463,pv,2,79.99999999999982
464,pv,1,3.814990089916849e-15
464,pv,2,79.99999999999999
465,pv,1,79.99999999980886
465,pv,2,79.99999999999973
466,pv,1,4.6601106593508414e-15
466,pv,2,79.99999999999997
467,pv,1,79.9999999997502
467,pv,2,79.99999999999963
468,pv,1,5.991849157026938e-15
468,pv,2,79.99999999999997
469,pv,1,79.99999999968486
469,pv,2,79.99999999999952
470,pv,1,7.596717402174635e-15
470,pv,2,79.99999999999996
471,pv,1,79.99999999962247
471,pv,2,79.99999999999937
472,pv,1,9.508383583026266e-15
472,pv,2,79.99999999999996
473,pv,1,79.99999999950167
473,pv,2,79.99999999999841
474,pv,1,1.1743116477398908e-14
474,pv,2,79.99999999999994
475,pv,1,79.9999999993812
475,pv,2,79.99999999999567
476,pv,1,1.4310475241245568e-14
476,pv,2,79.99999999999994
477,pv,1,79.99999999999925
477,pv,2,79.99999999999999
478,pv,1,1.7211077342045884e-14
478,pv,2,79.99999999999993
479,pv,1,79.99999999999676
479,pv,2,79.9999999999997
480,pv,1,2.0437287865823363e-14
480,pv,2,79.99999999999991
481,pv,1,79.9999999999992
481,pv,2,79.99999999999993
482,pv,1,2.3973781994229815e-14
482,pv,2,79.9999999999999
483,pv,1,79.99999999999915
483,pv,2,79.99999999999993
484,pv,1,2.7985465458238967e-14
484,pv,2,79.99999999999915
485,pv,1,79.99999999999265
485,pv,2,79.9999999999943
486,pv,1,1.4787115987497912e-12
486,pv,2,79.99999999998455
487,pv,1,79.99999999999511
487,pv,2,79.99999999999841
488,pv,1,1.4735853939143072e-12
488,pv,2,79.99999999998488
489,pv,1,79.99999999512873
489,pv,2,79.99999999965898
490,pv,1,1.5049671280773625e-12
490,pv,2,79.999999999981
491,pv,1,79.99999999533753
491,pv,2,79.99999999993823
492,pv,1,1.5602735285158223e-12
492,pv,2,79.99999999998215
493,pv,1,79.99999999516746
493,pv,2,79.99999999997343
494,pv,1,1.605340099549616e-12
494,pv,2,79.99999999998089
495,pv,1,79.99999999446628
495,pv,2,79.99999999997966
496,pv,1,1.6481443024358986e-12
496,pv,2,79.99999999998005
497,pv,1,79.9999999932296
497,pv,2,79.99999999998313
498,pv,1,1.6197795929436893e-12
498,pv,2,79.99999999998167
499,pv,1,79.99999999151993
499,pv,2,79.99999999998471
500,pv,1,1.609360352454835e-12
500,pv,2,79.9999999999827
501,pv,1,79.99999998884768
501,pv,2,79.99999999998485
502,pv,1,1.6055021104441823e-12
502,pv,2,79.9999999999838
503,pv,1,79.99999998449681
503,pv,2,79.99999999998379
504,pv,1,1.6148892797323009e-12
504,pv,2,79.99999999998529
505,pv,1,79.9999999730574
505,pv,2,79.99999999997814
506,pv,1,1.6445576123288922e-15
506,pv,2,79.99999999999999
507,pv,1,79.99999999996773
507,pv,2,79.99999999999999
508,pv,1,1.6825622286570052e-15
508,pv,2,79.99999999999999
509,pv,1,79.99999999997503
509,pv,2,79.99999999999997
510,pv,1,1.7314635088645634e-15
510,pv,2,79.99999999999999
511,pv,1,79.99999999995774
511,pv,2,79.99999999999996
512,pv,1,2.010046243811549e-15
512,pv,2,79.99999999999999
513,pv,1,79.99999999993231
513,pv,2,79.99999999999991
514,pv,1,2.4556823170279548e-15
514,pv,2,79.99999999999999
515,pv,1,79.99999999990006
515,pv,2,79.99999999999987
516,pv,1,3.0383497496456005e-15
516,pv,2,79.99999999999999
517,pv,1,79.99999999985917
517,pv,2,79.99999999999982
518,pv,1,3.814990089990358e-15
518,pv,2,79.99999999999999
519,pv,1,79.99999999980886
519,pv,2,79.99999999999973
520,pv,1,4.660110659430813e-15
520,pv,2,79.99999999999997
521,pv,1,79.9999999997502
521,pv,2,79.99999999999963
522,pv,1,5.991849157126296e-15
522,pv,2,79.99999999999997
523,pv,1,79.99999999968486
523,pv,2,79.99999999999952
524,pv,1,7.59671740229742e-15
524,pv,2,79.99999999999996
525,pv,1,79.99999999962247
525,pv,2,79.99999999999937
526,pv,1,9.5083835831749e-15
526,pv,2,79.99999999999996
527,pv,1,79.99999999950167
527,pv,2,79.99999999999841
528,pv,1,1.17431164775847e-14
528,pv,2,79.99999999999994
529,pv,1,79.9999999993812
529,pv,2,79.99999999999567
530,pv,1,1.4310475241516986e-14
530,pv,2,79.99999999999994
531,pv,1,79.99999999999925
531,pv,2,79.99999999999999
532,pv,1,1.721107734223006e-14
532,pv,2,79.99999999999993
533,pv,1,79.99999999999676
533,pv,2,79.9999999999997
534,pv,1,2.043728786645021e-14
534,pv,2,79.99999999999991
535,pv,1,79.9999999999992
535,pv,2,79.99999999999993
536,pv,1,2.397378199650133e-14
536,pv,2,79.9999999999999
537,pv,1,79.99999999999915
537,pv,2,79.99999999999993
538,pv,1,2.7985465459903022e-14
538,pv,2,79.99999999999915
539,pv,1,79.99999999999265
539,pv,2,79.9999999999943
540,pv,1,1.4787115987495844e-12
540,pv,2,79.99999999998455
541,pv,1,79.99999999999511
541,pv,2,79.99999999999841
542,pv,1,1.4735853939147208e-12
542,pv,2,79.99999999998488
543,pv,1,79.99999999512873
543,pv,2,79.99999999965898
544,pv,1,1.504967128076742e-12
544,pv,2,79.999999999981
545,pv,1,79.99999999533753
545,pv,2,79.99999999993823
546,pv,1,1.5602735285143748e-12
546,pv,2,79.99999999998215
547,pv,1,79.99999999516746
547,pv,2,79.99999999997343
548,pv,1,1.6053400995489957e-12
548,pv,2,79.99999999998089
549,pv,1,79.99999999446628
549,pv,2,79.99999999997966
550,pv,1,1.6481443024390005e-12
550,pv,2,79.99999999998005
551,pv,1,79.9999999932296
551,pv,2,79.99999999998313
552,pv,1,1.6197795929457572e-12
552,pv,2,79.99999999998167
553,pv,1,79.99999999151993
553,pv,2,79.99999999998471
554,pv,1,1.6093603524560759e-12
554,pv,2,79.9999999999827
555,pv,1,79.99999998884768
555,pv,2,79.99999999998485
556,pv,1,1.6055021104443891e-12
556,pv,2,79.9999999999838
557,pv,1,79.99999998449681
557,pv,2,79.99999999998379
558,pv,1,1.6148892797325077e-12
558,pv,2,79.99999999998529
559,pv,1,79.9999999730574
559,pv,2,79.99999999997814
560,pv,1,1.6445576123288922e-15
560,pv,2,79.99999999999999
561,pv,1,79.99999999996773
561,pv,2,79.99999999999999
562,pv,1,1.6825622286568032e-15
562,pv,2,79.99999999999999
563,pv,1,79.99999999997503
563,pv,2,79.99999999999997
564,pv,1,1.7314635088639576e-15
564,pv,2,79.99999999999999
565,pv,1,79.99999999995774
565,pv,2,79.99999999999996
566,pv,1,2.0100462438058944e-15
566,pv,2,79.99999999999999
567,pv,1,79.99999999993231
567,pv,2,79.99999999999991
568,pv,1,2.455682317019473e-15
568,pv,2,79.99999999999999
569,pv,1,79.99999999990006
569,pv,2,79.99999999999987
570,pv,1,3.0383497496338875e-15
570,pv,2,79.99999999999999
571,pv,1,79.99999999985917
571,pv,2,79.99999999999982
572,pv,1,3.814990089969355e-15
572,pv,2,79.99999999999999
573,pv,1,79.99999999980886
573,pv,2,79.99999999999973
574,pv,1,4.6601106594090026e-15
574,pv,2,79.99999999999997
575,pv,1,79.9999999997502
575,pv,2,79.99999999999963
576,pv,1,5.9918491570980236e-15
576,pv,2,79.99999999999997
577,pv,1,79.99999999968486
577,pv,2,79.99999999999952
578,pv,1,7.596717402261877e-15
578,pv,2,79.99999999999996
579,pv,1,79.99999999962247
579,pv,2,79.99999999999937
580,pv,1,9.508383583132894e-15
580,pv,2,79.99999999999996
581,pv,1,79.99999999950167
581,pv,2,79.99999999999841
582,pv,1,1.1743116477521692e-14
582,pv,2,79.99999999999994
583,pv,1,79.9999999993812
583,pv,2,79.99999999999567
584,pv,1,1.431047524145398e-14
584,pv,2,79.99999999999994
585,pv,1,79.99999999999925
585,pv,2,79.99999999999999
586,pv,1,1.7211077342210674e-14
586,pv,2,79.99999999999993
587,pv,1,79.99999999999676
587,pv,2,79.9999999999997
588,pv,1,2.0437287866194948e-14
588,pv,2,79.99999999999991
589,pv,1,79.9999999999992
589,pv,2,79.99999999999993
590,pv,1,2.3973782006026833e-14
590,pv,2,79.9999999999999
591,pv,1,79.99999999999915
591,pv,2,79.99999999999993
592,pv,1,2.7985465463295755e-14
592,pv,2,79.99999999999915
593,pv,1,79.99999999999265
593,pv,2,79.9999999999943
594,pv,1,1.4787115987497912e-12
594,pv,2,79.99999999998455
595,pv,1,79.99999999999511
595,pv,2,79.99999999999841
596,pv,1,1.4735853939132732e-12
596,pv,2,79.99999999998488
597,pv,1,79.99999999512873
597,pv,2,79.99999999965898
598,pv,1,1.504967128074881e-12
598,pv,2,79.999999999981
599,pv,1,79.99999999533753
599,pv,2,79.99999999993823
600,pv,1,1.5602735285104457e-12
600,pv,2,79.99999999998215
601,pv,1,79.99999999516746
601,pv,2,79.99999999997343
602,pv,1,1.6053400995463073e-12
602,pv,2,79.99999999998089
603,pv,1,79.99999999446628
603,pv,2,79.99999999997966
604,pv,1,1.6481443024478927e-12
604,pv,2,79.99999999998005
605,pv,1,79.9999999932296
605,pv,2,79.99999999998313
606,pv,1,1.6197795929523747e-12
606,pv,2,79.99999999998167
607,pv,1,79.99999999151993
607,pv,2,79.99999999998471
608,pv,1,1.6093603524602118e-12
608,pv,2,79.9999999999827
609,pv,1,79.99999998884768
609,pv,2,79.99999999998485
610,pv,1,1.6055021104468707e-12
610,pv,2,79.9999999999838
611,pv,1,79.99999998449681
611,pv,2,79.99999999998379
612,pv,1,1.614889279733128e-12
612,pv,2,79.99999999998529
613,pv,1,79.9999999730574
613,pv,2,79.99999999997814
614,pv,1,1.6445576123286903e-15
614,pv,2,79.99999999999999
615,pv,1,79.99999999996773
615,pv,2,79.99999999999999
616,pv,1,1.6825622286553896e-15
616,pv,2,79.99999999999999
617,pv,1,79.99999999997503
617,pv,2,79.99999999999997
618,pv,1,1.7314635088617361e-15
618,pv,2,79.99999999999999
619,pv,1,79.99999999995774
619,pv,2,79.99999999999996
620,pv,1,2.0100462437893347e-15
620,pv,2,79.99999999999999
621,pv,1,79.99999999993231
621,pv,2,79.99999999999991
622,pv,1,2.455682316996451e-15
622,pv,2,79.99999999999999
623,pv,1,79.99999999990006
623,pv,2,79.99999999999987
624,pv,1,3.03834974959996e-15
624,pv,2,79.99999999999999
625,pv,1,79.99999999985917
625,pv,2,79.99999999999982
626,pv,1,3.814990089911194e-15
626,pv,2,79.99999999999999
627,pv,1,79.99999999980886
627,pv,2,79.99999999999973
628,pv,1,4.660110659343571e-15
628,pv,2,79.99999999999997
629,pv,1,79.9999999997502
629,pv,2,79.99999999999963
630,pv,1,5.9918491570164364e-15
630,pv,2,79.99999999999997
631,pv,1,79.99999999968486
631,pv,2,79.99999999999952
632,pv,1,7.596717402164942e-15
632,pv,2,79.99999999999996
633,pv,1,79.99999999962247
633,pv,2,79.99999999999937
634,pv,1,9.508383583013341e-15
634,pv,2,79.99999999999996
635,pv,1,79.99999999950167
635,pv,2,79.99999999999841
636,pv,1,1.1743116477381136e-14
636,pv,2,79.99999999999994
637,pv,1,79.9999999993812
637,pv,2,79.99999999999567
638,pv,1,1.4310475241316654e-14
638,pv,2,79.99999999999994
639,pv,1,79.99999999999925
639,pv,2,79.99999999999999
640,pv,1,1.7211077341913406e-14
640,pv,2,79.99999999999993
641,pv,1,79.99999999999676
641,pv,2,79.9999999999997
642,pv,1,2.0437287866269265e-14
642,pv,2,79.99999999999991
643,pv,1,79.9999999999992
643,pv,2,79.99999999999993
644,pv,1,2.397378200524812e-14
644,pv,2,79.9999999999999
645,pv,1,79.99999999999915
645,pv,2,79.99999999999993
646,pv,1,2.7985465462804617e-14
646,pv,2,79.99999999999915
647,pv,1,79.99999999999265
647,pv,2,79.9999999999943
648,pv,1,1.4787115987497912e-12
648,pv,2,79.99999999998455
649,pv,1,79.99999999999511
649,pv,2,79.99999999999841
650,pv,1,1.4735853939130664e-12
650,pv,2,79.99999999998488
651,pv,1,79.99999999512873
651,pv,2,79.99999999965898
652,pv,1,1.5049671280746741e-12
652,pv,2,79.999999999981
653,pv,1,79.99999999533753
653,pv,2,79.99999999993823
654,pv,1,1.560273528511066e-12
654,pv,2,79.99999999998215
655,pv,1,79.99999999516746
655,pv,2,79.99999999997343
656,pv,1,1.6053400995465141e-12
656,pv,2,79.99999999998089
657,pv,1,79.99999999446628
657,pv,2,79.99999999997966
658,pv,1,1.6481443024468588e-12
658,pv,2,79.99999999998005
659,pv,1,79.9999999932296
659,pv,2,79.99999999998313
660,pv,1,1.6197795929515475e-12
660,pv,2,79.99999999998167
661,pv,1,79.99999999151993
661,pv,2,79.99999999998471
662,pv,1,1.6093603524595914e-12
662,pv,2,79.9999999999827
663,pv,1,79.99999998884768
663,pv,2,79.99999999998485
664,pv,1,1.605502110446457e-12
664,pv,2,79.9999999999838
665,pv,1,79.99999998449681
665,pv,2,79.99999999998379
666,pv,1,1.614889279733128e-12
666,pv,2,79.99999999998529
667,pv,1,79.9999999730574
667,pv,2,79.99999999997814
668,pv,1,1.6445576123286903e-15
668,pv,2,79.99999999999999
669,pv,1,79.99999999996773
669,pv,2,79.99999999999999
670,pv,1,1.6825622286557935e-15
670,pv,2,79.99999999999999
671,pv,1,79.99999999997503
671,pv,2,79.99999999999997
672,pv,1,1.73146350886214e-15
672,pv,2,79.99999999999999
673,pv,1,79.99999999995774
673,pv,2,79.99999999999996
674,pv,1,2.010046243791354e-15
674,pv,2,79.99999999999999
675,pv,1,79.99999999993231
675,pv,2,79.99999999999991
676,pv,1,2.4556823169988742e-15
676,pv,2,79.99999999999999
677,pv,1,79.99999999990006
677,pv,2,79.99999999999987
678,pv,1,3.038349749604403e-15
678,pv,2,79.99999999999999
679,pv,1,79.99999999985917
679,pv,2,79.99999999999982
680,pv,1,3.8149900899176564e-15
680,pv,2,79.99999999999999
681,pv,1,79.99999999980886
681,pv,2,79.99999999999973
682,pv,1,4.660110659351649e-15
682,pv,2,79.99999999999997
683,pv,1,79.9999999997502
683,pv,2,79.99999999999963
684,pv,1,5.9918491570277455e-15
684,pv,2,79.99999999999997
685,pv,1,79.99999999968486
685,pv,2,79.99999999999952
686,pv,1,7.596717402177866e-15
686,pv,2,79.99999999999996
687,pv,1,79.99999999962247
687,pv,2,79.99999999999937
688,pv,1,9.508383583032728e-15
688,pv,2,79.99999999999996
689,pv,1,79.99999999950167
689,pv,2,79.99999999999841
690,pv,1,1.1743116477398908e-14
690,pv,2,79.99999999999994
691,pv,1,79.9999999993812
691,pv,2,79.99999999999567
692,pv,1,1.431047524129242e-14
692,pv,2,79.99999999999994
693,pv,1,79.99999999999925
693,pv,2,79.99999999999999
694,pv,1,1.7211077342136357e-14
694,pv,2,79.99999999999993
695,pv,1,79.99999999999676
695,pv,2,79.9999999999997
696,pv,1,2.043728786598169e-14
696,pv,2,79.99999999999991
697,pv,1,79.9999999999992
697,pv,2,79.99999999999993
698,pv,1,2.3973782006417805e-14
698,pv,2,79.9999999999999
699,pv,1,79.99999999999915
699,pv,2,79.99999999999993
700,pv,1,2.7985465463105116e-14
700,pv,2,79.99999999999915
701,pv,1,79.99999999999265
701,pv,2,79.9999999999943
702,pv,1,1.4787115987497912e-12
702,pv,2,79.99999999998455
703,pv,1,79.99999999999511
703,pv,2,79.99999999999841
704,pv,1,1.4735853939128596e-12
704,pv,2,79.99999999998488
705,pv,1,79.99999999512873
705,pv,2,79.99999999965898
706,pv,1,1.5049671280746741e-12
706,pv,2,79.999999999981
707,pv,1,79.99999999533753
707,pv,2,79.99999999993823
708,pv,1,1.5602735285106525e-12
708,pv,2,79.99999999998215
709,pv,1,79.99999999516746
709,pv,2,79.99999999997343
710,pv,1,1.605340099546721e-12
710,pv,2,79.99999999998089
711,pv,1,79.99999999446628
711,pv,2,79.99999999997966
712,pv,1,1.6481443024478927e-12
712,pv,2,79.99999999998005
713,pv,1,79.9999999932296
713,pv,2,79.99999999998313
714,pv,1,1.619779592952168e-12
714,pv,2,79.99999999998167
715,pv,1,79.99999999151993
715,pv,2,79.99999999998471
716,pv,1,1.609360352460005e-12
716,pv,2,79.9999999999827
717,pv,1,79.99999998884768
717,pv,2,79.99999999998485
718,pv,1,1.6055021104466639e-12
718,pv,2,79.9999999999838
719,pv,1,79.99999998449681
719,pv,2,79.99999999998379
720,pv,1,1.6148892797335416e-12
720,pv,2,79.99999999998529
721,pv,1,79.9999999730574
721,pv,2,79.99999999997814
722,pv,1,1.6445576123286903e-15
722,pv,2,79.99999999999999
723,pv,1,79.99999999996773
723,pv,2,79.99999999999999
724,pv,1,1.6825622286557935e-15
724,pv,2,79.99999999999999
725,pv,1,79.99999999997503
725,pv,2,79.99999999999997
726,pv,1,1.731463508861938e-15
726,pv,2,79.99999999999999
727,pv,1,79.99999999995774
727,pv,2,79.99999999999996
728,pv,1,2.0100462437897386e-15
728,pv,2,79.99999999999999
729,pv,1,79.99999999993231
729,pv,2,79.99999999999991
730,pv,1,2.455682316996451e-15
730,pv,2,79.99999999999999
731,pv,1,79.99999999990006
731,pv,2,79.99999999999987
732,pv,1,3.0383497496015757e-15
732,pv,2,79.99999999999999
733,pv,1,79.99999999985917
733,pv,2,79.99999999999982
734,pv,1,3.814990089912002e-15
734,pv,2,79.99999999999999
735,pv,1,79.99999999980886
735,pv,2,79.99999999999973
736,pv,1,4.660110659345995e-15
736,pv,2,79.99999999999997
737,pv,1,79.9999999997502
737,pv,2,79.99999999999963
738,pv,1,5.99184915701886e-15
738,pv,2,79.99999999999997
739,pv,1,79.99999999968486
739,pv,2,79.99999999999952
740,pv,1,7.596717402168173e-15
740,pv,2,79.99999999999996
741,pv,1,79.99999999962247
741,pv,2,79.99999999999937
742,pv,1,9.508383583018188e-15
742,pv,2,79.99999999999996
743,pv,1,79.99999999950167
743,pv,2,79.99999999999841
744,pv,1,1.1743116477395676e-14
744,pv,2,79.99999999999994
745,pv,1,79.9999999993812
745,pv,2,79.99999999999567
746,pv,1,1.4310475241213256e-14
746,pv,2,79.99999999999994
747,pv,1,79.99999999999925
747,pv,2,79.99999999999999
748,pv,1,1.7211077341771234e-14
748,pv,2,79.99999999999993
749,pv,1,79.99999999999676
749,pv,2,79.9999999999997
750,pv,1,2.043728786576197e-14
750,pv,2,79.99999999999991
751,pv,1,79.9999999999992
751,pv,2,79.99999999999993
752,pv,1,2.3973782003122007e-14
752,pv,2,79.9999999999999
753,pv,1,79.99999999999915
753,pv,2,79.99999999999993
754,pv,1,2.798546546182234e-14
754,pv,2,79.99999999999915
755,pv,1,79.99999999999265
755,pv,2,79.9999999999943
756,pv,1,1.478711598749998e-12
756,pv,2,79.99999999998455
757,pv,1,79.99999999999511
757,pv,2,79.99999999999841
1,wind,1,56.58914728681201
1,wind,2,119.99999999988107
2,wind,1,45.04334126849238
2,wind,2,87.411870098347
3,wind,1,93.48196230954898
3,wind,2,117.71351296185767
4,wind,1,61.46161541926989
4,wind,2,116.50490369992403
5,wind,1,109.13677460097526
5,wind,2,117.37788569268092
6,wind,1,61.386357922641125
6,wind,2,112.68131341082722
7,wind,1,119.99999998276937
7,wind,2,110.14432044391707
8,wind,1,57.48516863668096
8,wind,2,108.61544416919504
9,wind,1,119.99999999999989
9,wind,2,108.59905017201602
10,wind,1,45.3164152162457
10,wind,2,108.87100446721176
11,wind,1,119.999999999991
11,wind,2,109.05534680106415
12,wind,1,37.53680603072956
12,wind,2,108.83219698754449
13,wind,1,119.99999999998106
13,wind,2,108.34440200596767
14,wind,1,34.16703545414073
14,wind,2,107.64354018057273
15,wind,1,119.99999999997091
15,wind,2,106.9459941380326
16,wind,1,33.60098445292056
16,wind,2,106.23365735539859
17,wind,1,119.9999999999639
17,wind,2,105.61047034915597
18,wind,1,33.54752453489511
18,wind,2,104.97539622614829
19,wind,1,119.99999999999996
19,wind,2,104.396453675725
20,wind,1,33.55669020982634
20,wind,2,103.77270838726439
21,wind,1,119.99999999999993
21,wind,2,103.18802602999375
22,wind,1,33.56690067418508
22,wind,2,102.55744142866544
23,wind,1,119.9999999999999
23,wind,2,101.97384700628116
24,wind,1,33.57329848426787
24,wind,2,101.35414480671767
25,wind,1,119.99999999999989
25,wind,2,100.78887817436916
26,wind,1,33.57702159137071
26,wind,2,100.19151129164852
27,wind,1,119.99999999999989
27,wind,2,99.64995196432707
28,wind,1,33.57916283228327
28,wind,2,99.07636742256666
29,wind,1,119.99999999999994
29,wind,2,98.5584048152852
30,wind,1,33.58039233979643
30,wind,2,98.00845162752405
31,wind,1,119.99999999999994
31,wind,2,97.51441804477481
32,wind,1,33.581098227375854
32,wind,2,96.98879428559258
33,wind,1,119.99999999999994
33,wind,2,96.51941943010969
34,wind,1,33.58150349719485
34,wind,2,96.01861481418085
35,wind,1,119.99999999999994
35,wind,2,95.57403605998059
36,wind,1,33.581736176085485
36,wind,2,95.09785681786224
37,wind,1,119.99999999999993
37,wind,2,94.67763426538497
38,wind,1,33.58186976519218
38,wind,2,94.2254832262804
39,wind,1,119.99999999999991
39,wind,2,93.82892499181247
40,wind,1,33.58194646344398
40,wind,2,93.40004800570605
41,wind,1,119.9999999999999
41,wind,2,93.02634980235663
42,wind,1,33.581990498668986
42,wind,2,92.61989622588925
43,wind,1,119.99999999999986
43,wind,2,92.26816454848141
44,wind,1,33.58201578089066
44,wind,2,91.8832042316989
45,wind,1,119.9999999999993
45,wind,2,91.55248080300427
46,wind,1,33.58203029634923
46,wind,2,91.18803646161334
47,wind,1,119.99999999999443
47,wind,2,90.87733317428511
48,wind,1,33.58203862977572
48,wind,2,90.53241259264007
49,wind,1,119.99999999998991
49,wind,2,90.24073800195823
50,wind,1,33.58204341444767
50,wind,2,89.91435449603925
51,wind,1,119.99999999999905
51,wind,2,89.5134135685309
52,wind,1,33.582046161503456
52,wind,2,95.95873889576966
53,wind,1,119.99999999999994
53,wind,2,97.10158117461428
54,wind,1,33.58204773875249
54,wind,2,98.04197874482891
55,wind,1,119.99999999999989
55,wind,2,98.88761319124978
56,wind,1,33.58204864427515
56,wind,2,99.81341965700987
57,wind,1,119.99999999999989
57,wind,2,100.71803474065636
58,wind,1,33.58204916674872
58,wind,2,101.58994152437023
59,wind,1,119.9999999999999
59,wind,2,102.28098906472499
60,wind,1,33.582049465726264
60,wind,2,102.88425227297031
61,wind,1,119.99999999999993
61,wind,2,103.32371392276654
62,wind,1,33.58204963717266
62,wind,2,103.70560374163739
63,wind,1,119.99999999999994
63,wind,2,103.98101142981251
64,wind,1,33.58204973594985
64,wind,2,104.2079214256293
65,wind,1,119.99999999999994
65,wind,2,104.35590509379398
66,wind,1,33.58204979319103
66,wind,2,104.38303700939262
67,wind,1,119.99999999999994
67,wind,2,104.35842059573426
68,wind,1,33.582049826713146
68,wind,2,104.19991159168485
69,wind,1,119.99999999999994
69,wind,2,104.00349926860054
70,wind,1,33.58204984701765
70,wind,2,103.69610360257929
71,wind,1,119.99999999999993
71,wind,2,103.38004389960668
72,wind,1,33.58204986043093
72,wind,2,102.9801324785013
73,wind,1,119.99999999999991
73,wind,2,102.5935062864761
74,wind,1,33.582049873409495
74,wind,2,102.1393039281453
75,wind,1,119.9999999999999
75,wind,2,101.71038855436183
76,wind,1,33.58204986336713
76,wind,2,101.22328570414668
77,wind,1,119.99999999999989
77,wind,2,100.76946143808281
78,wind,1,33.582049862595916
78,wind,2,100.26462458829818
79,wind,1,119.99999999999989
79,wind,2,99.79955312601224
80,wind,1,33.58204986341318
80,wind,2,99.28920297009613
81,wind,1,119.9999999999999
81,wind,2,98.8235311581549
82,wind,1,33.58204986409496
82,wind,2,98.31668053169552
83,wind,1,119.99999999999994
83,wind,2,97.85787607966763
84,wind,1,33.582049864524706
84,wind,2,97.3606451121492
85,wind,1,119.99999999999994
85,wind,2,96.9137123098911
86,wind,1,33.58204986478778
86,wind,2,96.43019831389756
87,wind,1,119.99999999999994
87,wind,2,95.99848944685176
88,wind,1,33.58204986495593
88,wind,2,95.5314167244422
89,wind,1,119.99999999999993
89,wind,2,95.11711405893901
90,wind,1,33.58204986507166
90,wind,2,94.66819180812477
91,wind,1,119.99999999999993
91,wind,2,94.27259247096171
92,wind,1,33.582049865163
92,wind,2,93.84276230110709
93,wind,1,119.99999999999991
93,wind,2,93.4665045735265
94,wind,1,33.58204986523092
94,wind,2,93.0561482346509
95,wind,1,119.99999999999989
95,wind,2,92.69939800504345
96,wind,1,33.58204986532062
96,wind,2,92.30850011974749
97,wind,1,119.99999999999983
97,wind,2,91.97108996118716
98,wind,1,33.58204986541128
98,wind,2,91.59935581375817
99,wind,1,119.99999999999831
99,wind,2,91.28088489207862
100,wind,1,33.5820498650871
100,wind,2,90.9278257987634
101,wind,1,119.99999999999991
101,wind,2,90.62773338192947
102,wind,1,33.582049865025844
102,wind,2,90.29273020930316
103,wind,1,119.9999999999999
103,wind,2,90.01035053445116
104,wind,1,33.58204986501829
104,wind,2,89.6927010478004
105,wind,1,119.99999999999986
105,wind,2,89.22435526213776
106,wind,1,33.58204986501707
106,wind,2,95.78110224890798
107,wind,1,119.99999999999994
107,wind,2,96.93409974620003
108,wind,1,33.58204986507419
108,wind,2,97.8884403457065
109,wind,1,119.9999999999999
109,wind,2,98.74182170378926
110,wind,1,33.58204986507367
110,wind,2,99.67718652289768
111,wind,1,119.99999999999989
111,wind,2,100.5923834241545
112,wind,1,33.58204986771861
112,wind,2,101.47572068725538
113,wind,1,119.9999999999999
113,wind,2,102.17737333352315
114,wind,1,33.58204986820635
114,wind,2,102.79072935388533
115,wind,1,119.99999999999993
115,wind,2,103.23877662612334
116,wind,1,33.58204986826434
116,wind,2,103.62876855472821
117,wind,1,119.99999999999994
117,wind,2,103.91124013351047
118,wind,1,33.582049868643054
118,wind,2,104.14925708244925
119,wind,1,119.99999999999994
119,wind,2,104.30668303388838
120,wind,1,33.58204986938778
120,wind,2,104.34412597135301
121,wind,1,119.99999999999994
121,wind,2,104.32926471060355
122,wind,1,33.58204987046495
122,wind,2,104.17946971313485
123,wind,1,119.99999999999994
123,wind,2,103.99032841124216
124,wind,1,33.58204987212743
124,wind,2,103.6888182598131
125,wind,1,119.99999999999993
125,wind,2,103.37749793721328
126,wind,1,33.582049874820385
126,wind,2,102.98146650624378
127,wind,1,119.99999999999991
127,wind,2,102.59808541507525
128,wind,1,33.58204988159717
