iteration,storage,timestep,charge,discharge
242,battery,2,3.6175651921373506e-12,9.999999999996163
243,battery,1,9.999999999996339,3.519220205331709e-12
243,battery,2,5.128052983497533e-12,9.999999999994564
244,battery,1,9.999999999999995,4.734798717144314e-15
244,battery,2,6.900739269781923e-15,9.999999999999993
245,battery,1,9.999999999999995,5.935432381546991e-15
245,battery,2,8.651491646521528e-15,9.999999999999991
246,battery,1,9.999999999999993,6.891987582939114e-15
246,battery,2,1.0045785373633214e-14,9.99999999999999
247,battery,1,9.999999999999993,7.361983088923288e-15
247,battery,2,1.0733708745648553e-14,9.99999999999999
248,battery,1,9.999999999999991,8.553378065083356e-15
248,battery,2,1.2486926662835305e-14,9.999999999999988
249,battery,1,9.999999999999982,1.690526868705599e-14
249,battery,2,2.4707106776590073e-14,9.999999999999973
250,battery,1,9.999999999999948,4.895958146240062e-14
250,battery,2,7.15314983476048e-14,9.999999999999924
251,battery,1,9.999999999999783,2.0803324783322516e-13
251,battery,2,3.048402139976124e-13,9.999999999999678
252,battery,1,9.999999999999991,8.059648815998862e-15
252,battery,2,1.1799331867196117e-14,9.999999999999988
253,battery,1,9.99999999999767,2.2474768483913157e-12
253,battery,2,3.32158602707912e-12,9.999999999996493
254,battery,1,9.999999999999975,2.4135706214304088e-14
254,battery,2,3.0339575499841866e-14,9.999999999999968
255,battery,1,9.999999999999789,2.0190022847252754e-13
255,battery,2,2.7085724923134075e-13,9.999999999999712
256,battery,1,9.999999999999655,3.295582563038294e-13
256,battery,2,4.49094072593257e-13,9.999999999999524
257,battery,1,9.999999999999476,5.030483621350193e-13
257,battery,2,7.029292247822852e-13,9.999999999999256
258,battery,1,9.999999999998598,1.3498380367028543e-12
258,battery,2,1.9428188155537167e-12,9.999999999997948
259,battery,1,9.999999999999991,9.341938059020963e-15
259,battery,2,1.3802777487419938e-14,9.999999999999986
260,battery,1,9.999999999999948,4.9624581472911e-14
260,battery,2,7.357512539207168e-14,9.999999999999922
261,battery,1,9.99999999999942,5.596407511853533e-13
261,battery,2,8.157898196414e-13,9.99999999999914
262,battery,1,9.999999999999767,2.2407188967985089e-13
262,battery,2,3.2900809920096266e-13,9.999999999999652
