iteration,dual,timestep,line,value
45,mue,2,3,-0.0
46,mue,1,1,0.0
46,mue,1,2,0.0
46,mue,1,3,9.463952564594171
46,mue,2,1,63.34696876410902
46,mue,2,2,0.0
46,mue,2,3,-0.0
47,mue,1,1,0.0
47,mue,1,2,0.0
47,mue,1,3,9.701581708774714
47,mue,2,1,64.42010800894361
47,mue,2,2,0.0
47,mue,2,3,-0.0
48,mue,1,1,0.0
48,mue,1,2,0.0
48,mue,1,3,9.93608333477134
48,mue,2,1,65.47603534448534
48,mue,2,2,0.0
48,mue,2,3,-0.0
49,mue,1,1,0.0
49,mue,1,2,0.0
49,mue,1,3,10.16739130499823
49,mue,2,1,66.51501495937168
49,mue,2,2,0.0
49,mue,2,3,-0.0
50,mue,1,1,0.0
50,mue,1,2,0.0
50,mue,1,3,10.3954073885323
50,mue,2,1,67.53730733803215
50,mue,2,2,0.0
50,mue,2,3,-0.0
51,mue,1,1,0.0
51,mue,1,2,0.0
51,mue,1,3,10.620041982442283
51,mue,2,1,68.54317045305375
51,mue,2,2,0.0
51,mue,2,3,-0.0
52,mue,1,1,0.0
52,mue,1,2,0.0
52,mue,1,3,10.841242362452194
52,mue,2,1,69.53286038968113
52,mue,2,2,0.0
52,mue,2,3,-0.0
53,mue,1,1,0.0
53,mue,1,2,0.0
53,mue,1,3,11.059005586523591
53,mue,2,1,70.50663139274013
53,mue,2,2,0.0
53,mue,2,3,-0.0
54,mue,1,1,0.0
54,mue,1,2,0.0
54,mue,1,3,11.273377008669534
54,mue,2,1,71.46473551788185
54,mue,2,2,0.0
54,mue,2,3,-0.0
55,mue,1,1,0.0
55,mue,1,2,0.0
55,mue,1,3,11.484438456602515
55,mue,2,1,72.40742212117067
55,mue,2,2,0.0
55,mue,2,3,-0.0
56,mue,1,1,0.0
56,mue,1,2,0.0
56,mue,1,3,11.692291253887493
56,mue,2,1,73.33493737899306
56,mue,2,2,0.0
56,mue,2,3,-0.0
57,mue,1,1,0.0
57,mue,1,2,0.0
57,mue,1,3,11.89703914912264
57,mue,2,1,74.24752394742337
57,mue,2,2,0.0
57,mue,2,3,-0.0
58,mue,1,1,0.0
58,mue,1,2,0.0
58,mue,1,3,12.098774908808863
58,mue,2,1,75.14542078903362
58,mue,2,2,0.0
58,mue,2,3,-0.0
59,mue,1,1,0.0
59,mue,1,2,0.0
59,mue,1,3,12.297572595517241
59,mue,2,1,76.02886313923965
59,mue,2,2,0.0
59,mue,2,3,-0.0
60,mue,1,1,0.0
60,mue,1,2,0.0
60,mue,1,3,12.493485774559561
60,mue,2,1,76.89808255956517
60,mue,2,2,0.0
60,mue,2,3,-0.0
61,mue,1,1,0.0
61,mue,1,2,0.0
61,mue,1,3,12.686550540028836
61,mue,2,1,77.75330702577581
61,mue,2,2,0.0
61,mue,2,3,-0.0
62,mue,1,1,0.0
62,mue,1,2,0.0
62,mue,1,3,12.876791467905024
62,mue,2,1,78.5947610138183
62,mue,2,2,0.0
62,mue,2,3,-0.0
63,mue,1,1,0.0
63,mue,1,2,0.0
63,mue,1,3,13.064228447740692
63,mue,2,1,79.42266556539742
63,mue,2,2,0.0
63,mue,2,3,-0.0
64,mue,1,1,0.0
64,mue,1,2,0.0
64,mue,1,3,13.248882669439535
64,mue,2,1,80.23723833068
64,mue,2,2,0.0
64,mue,2,3,-0.0
65,mue,1,1,0.0
65,mue,1,2,0.0
65,mue,1,3,13.4307806679232
65,mue,2,1,81.03869359488773
65,mue,2,2,0.0
65,mue,2,3,-0.0
66,mue,1,1,0.0
66,mue,1,2,0.0
66,mue,1,3,13.609956032648176
66,mue,2,1,81.82724229850596
66,mue,2,2,0.0
66,mue,2,3,-0.0
67,mue,1,1,0.0
67,mue,1,2,0.0
67,mue,1,3,13.78644900266832
67,mue,2,1,82.60309205939521
67,mue,2,2,0.0
67,mue,2,3,-0.0
68,mue,1,1,0.0
68,mue,1,2,0.0
68,mue,1,3,13.960304575492394
68,mue,2,1,83.36644720161155
68,mue,2,2,0.0
68,mue,2,3,-0.0
69,mue,1,1,0.0
69,mue,1,2,0.0
69,mue,1,3,14.131569924935311
69,mue,2,1,84.11750879217193
69,mue,2,2,0.0
69,mue,2,3,-0.0
70,mue,1,1,0.0
70,mue,1,2,0.0
70,mue,1,3,14.300291872382234
70,mue,2,1,84.8564746844645
70,mue,2,2,0.0
70,mue,2,3,-0.0
71,mue,1,1,0.0
71,mue,1,2,0.0
71,mue,1,3,14.466514954849837
71,mue,2,1,85.58353956583696
71,mue,2,2,0.0
71,mue,2,3,-0.0
72,mue,1,1,0.0
72,mue,1,2,0.0
72,mue,1,3,14.630280364092654
72,mue,2,1,86.29889500686893
72,mue,2,2,0.0
72,mue,2,3,-0.0
73,mue,1,1,0.0
73,mue,1,2,0.0
73,mue,1,3,14.791625769708245
73,mue,2,1,87.00272951048925
73,mue,2,2,0.0
73,mue,2,3,-0.0
74,mue,1,1,0.0
74,mue,1,2,0.0
74,mue,1,3,14.950585842069728
74,mue,2,1,87.69522855995709
74,mue,2,2,0.0
74,mue,2,3,-0.0
75,mue,1,1,0.0
75,mue,1,2,0.0
75,mue,1,3,15.107193183849876
75,mue,2,1,88.37657466546132
75,mue,2,2,0.0
75,mue,2,3,-0.0
76,mue,1,1,0.0
76,mue,1,2,0.0
76,mue,1,3,15.261479363421437
76,mue,2,1,89.0469474095462
76,mue,2,2,0.0
76,mue,2,3,-0.0
77,mue,1,1,0.0
77,mue,1,2,0.0
77,mue,1,3,15.413475799040226
77,mue,2,1,89.70652349174169
77,mue,2,2,0.0
77,mue,2,3,-0.0
78,mue,1,1,0.0
78,mue,1,2,0.0
78,mue,1,3,15.56321433897446
78,mue,2,1,90.35547677273777
78,mue,2,2,0.0
78,mue,2,3,-0.0
79,mue,1,1,0.0
79,mue,1,2,0.0
79,mue,1,3,15.710727489768285
79,mue,2,1,90.99397831830272
79,mue,2,2,0.0
79,mue,2,3,-0.0
80,mue,1,1,0.0
80,mue,1,2,0.0
80,mue,1,3,15.856048333006534
80,mue,2,1,91.62219644299279
80,mue,2,2,0.0
80,mue,2,3,-0.0
81,mue,1,1,0.0
81,mue,1,2,0.0
81,mue,1,3,15.999210230074635
81,mue,2,1,92.24029675358905
81,mue,2,2,0.0
81,mue,2,3,-0.0
82,mue,1,1,0.0
82,mue,1,2,0.0
82,mue,1,3,16.140246435396822
82,mue,2,1,92.84844219213726
82,mue,2,2,0.0
82,mue,2,3,-0.0
83,mue,1,1,0.0
83,mue,1,2,0.0
83,mue,1,3,16.279189727236
83,mue,2,1,93.44679307851085
83,mue,2,2,0.0
83,mue,2,3,-0.0
84,mue,1,1,0.0
84,mue,1,2,0.0
84,mue,1,3,16.416072135061867
84,mue,2,1,94.03550715233321
84,mue,2,2,0.0
84,mue,2,3,-0.0
85,mue,1,1,0.0
85,mue,1,2,0.0
85,mue,1,3,16.55092479956904
85,mue,2,1,94.61473961428717
85,mue,2,2,0.0
85,mue,2,3,-0.0
86,mue,1,1,0.0
86,mue,1,2,0.0
86,mue,1,3,16.6837779643055
86,mue,2,1,95.18464316676153
86,mue,2,2,0.0
86,mue,2,3,-0.0
87,mue,1,1,0.0
87,mue,1,2,0.0
87,mue,1,3,16.814661068468475
87,mue,2,1,95.74536805385247
87,mue,2,2,0.0
87,mue,2,3,-0.0
88,mue,1,1,0.0
88,mue,1,2,0.0
88,mue,1,3,16.943602896337314
88,mue,2,1,96.29706210074069
88,mue,2,2,0.0
88,mue,2,3,-0.0
89,mue,1,1,0.0
89,mue,1,2,0.0
89,mue,1,3,17.07063173749404
89,mue,2,1,96.8398707524641
89,mue,2,2,0.0
89,mue,2,3,-0.0
90,mue,1,1,0.0
90,mue,1,2,0.0
90,mue,1,3,17.195775521334177
90,mue,2,1,97.37393711210156
90,mue,2,2,0.0
90,mue,2,3,-0.0
91,mue,1,1,0.0
91,mue,1,2,0.0
91,mue,1,3,17.319061904250226
91,mue,2,1,97.89940197837663
91,mue,2,2,0.0
91,mue,2,3,-0.0
92,mue,1,1,0.0
92,mue,1,2,0.0
92,mue,1,3,17.440518303757393
92,mue,2,1,98.41640388268557
92,mue,2,2,0.0
92,mue,2,3,-0.0
93,mue,1,1,0.0
93,mue,1,2,0.0
93,mue,1,3,17.560171886906936
93,mue,2,1,98.92507912555166
93,mue,2,2,0.0
93,mue,2,3,-0.0
94,mue,1,1,0.0
94,mue,1,2,0.0
94,mue,1,3,17.678049528443438
94,mue,2,1,99.42556181224178
94,mue,2,2,0.0
94,mue,2,3,-0.0
95,mue,1,1,0.0
95,mue,1,2,0.0
95,mue,1,3,17.794177757010903
95,mue,2,1,99.91798388885927
95,mue,2,2,0.0
95,mue,2,3,-0.0
96,mue,1,1,0.0
96,mue,1,2,0.0
96,mue,1,3,17.9085827053849
96,mue,2,1,100.40247517633628
96,mue,2,2,0.0
96,mue,2,3,-0.0
97,mue,1,1,0.0
97,mue,1,2,0.0
97,mue,1,3,18.021290076052022
97,mue,2,1,100.87916340487945
97,mue,2,2,0.0
97,mue,2,3,-0.0
98,mue,1,1,0.0
98,mue,1,2,0.0
98,mue,1,3,18.132325126965473
98,mue,2,1,101.34817424761769
98,mue,2,2,0.0
98,mue,2,3,-0.0
99,mue,1,1,0.0
99,mue,1,2,0.0
99,mue,1,3,18.241712676616526
99,mue,2,1,101.80963135371357
99,mue,2,2,0.0
99,mue,2,3,-0.0
100,mue,1,1,0.0
100,mue,1,2,0.0
100,mue,1,3,18.349477123900964
100,mue,2,1,102.26365638094316
100,mue,2,2,0.0
100,mue,2,3,-0.0
101,mue,1,1,0.0
101,mue,1,2,0.0
101,mue,1,3,18.455642475357163
101,mue,2,1,102.71036902775515
101,mue,2,2,0.0
101,mue,2,3,-0.0
102,mue,1,1,0.0
102,mue,1,2,0.0
102,mue,1,3,18.560232373768308
102,mue,2,1,103.1498870648161
102,mue,2,2,0.0
102,mue,2,3,-0.0
103,mue,1,1,0.0
103,mue,1,2,0.0
103,mue,1,3,18.66327012186176
103,mue,2,1,103.58232636605048
103,mue,2,2,0.0
103,mue,2,3,-0.0
104,mue,1,1,0.0
104,mue,1,2,0.0
104,mue,1,3,18.764778699067325
104,mue,2,1,104.00780093918246
104,mue,2,2,0.0
104,mue,2,3,-0.0
105,mue,1,1,0.0
105,mue,1,2,0.0
105,mue,1,3,18.864780769935724
105,mue,2,1,104.42642295578742
105,mue,2,2,0.0
105,mue,2,3,-0.0
106,mue,1,1,0.0
106,mue,1,2,0.0
106,mue,1,3,18.963298685935804
106,mue,2,1,104.83830278085966
106,mue,2,2,0.0
106,mue,2,3,-0.0
107,mue,1,1,0.0
107,mue,1,2,0.0
107,mue,1,3,19.060354483087426
107,mue,2,1,105.24354900190627
107,mue,2,2,0.0
107,mue,2,3,-0.0
108,mue,1,1,0.0
108,mue,1,2,0.0
108,mue,1,3,19.155969877545903
108,mue,2,1,105.64226845757122
108,mue,2,2,0.0
108,mue,2,3,-0.0
109,mue,1,1,0.0
109,mue,1,2,0.0
109,mue,1,3,19.250166262492975
109,mue,2,1,106.03456626579994
109,mue,2,2,0.0
109,mue,2,3,-0.0
110,mue,1,1,0.0
110,mue,1,2,0.0
110,mue,1,3,19.342964706965667
110,mue,2,1,106.42054585155032
110,mue,2,2,0.0
110,mue,2,3,-0.0
111,mue,1,1,0.0
111,mue,1,2,0.0
111,mue,1,3,19.43438595796823
111,mue,2,1,106.80030897405778
111,mue,2,2,0.0
111,mue,2,3,-0.0
112,mue,1,1,0.0
112,mue,1,2,0.0
112,mue,1,3,19.524450445235075
112,mue,2,1,107.17395575366156
112,mue,2,2,0.0
112,mue,2,3,-0.0
113,mue,1,1,0.0
113,mue,1,2,0.0
113,mue,1,3,19.61317828811697
113,mue,2,1,107.54158469819915
113,mue,2,2,0.0
113,mue,2,3,-0.0
114,mue,1,1,0.0
114,mue,1,2,0.0
114,mue,1,3,19.70058930341733
114,mue,2,1,107.90329272897598
114,mue,2,2,0.0
114,mue,2,3,-0.0
115,mue,1,1,0.0
115,mue,1,2,0.0
115,mue,1,3,19.786703013350888
115,mue,2,1,108.25917520631732
115,mue,2,2,0.0
115,mue,2,3,-0.0
116,mue,1,1,0.0
116,mue,1,2,0.0
116,mue,1,3,19.871538652492706
116,mue,2,1,108.60932595470733
116,mue,2,2,0.0
116,mue,2,3,-0.0
117,mue,1,1,0.0
117,mue,1,2,0.0
117,mue,1,3,19.95511517559772
117,mue,2,1,108.95383728752614
117,mue,2,2,0.0
117,mue,2,3,-0.0
118,mue,1,1,0.0
118,mue,1,2,0.0
118,mue,1,3,20.037451256117777
118,mue,2,1,109.29280003138467
118,mue,2,2,0.0
118,mue,2,3,-0.0
119,mue,1,1,0.0
119,mue,1,2,0.0
119,mue,1,3,20.118565297796167
119,mue,2,1,109.62630355007084
119,mue,2,2,0.0
119,mue,2,3,-0.0
120,mue,1,1,0.0
120,mue,1,2,0.0
120,mue,1,3,20.198475431277668
120,mue,2,1,109.95443576810936
120,mue,2,2,0.0
120,mue,2,3,-0.0
121,mue,1,1,0.0
121,mue,1,2,0.0
121,mue,1,3,20.277199521670163
121,mue,2,1,110.27728319393741
121,mue,2,2,0.0
121,mue,2,3,-0.0
122,mue,1,1,0.0
122,mue,1,2,0.0
122,mue,1,3,20.354755163439638
122,mue,2,1,110.59493094272398
122,mue,2,2,0.0
122,mue,2,3,-0.0
123,mue,1,1,0.0
123,mue,1,2,0.0
123,mue,1,3,20.431159697149265
123,mue,2,1,110.90746275879692
123,mue,2,2,0.0
123,mue,2,3,-0.0
124,mue,1,1,0.0
124,mue,1,2,0.0
124,mue,1,3,20.506430198283567
124,mue,2,1,111.21496103772519
124,mue,2,2,0.0
124,mue,2,3,-0.0
125,mue,1,1,0.0
125,mue,1,2,0.0
125,mue,1,3,20.580583492052376
125,mue,2,1,111.51750684804152
125,mue,2,2,0.0
125,mue,2,3,-0.0
126,mue,1,1,0.0
126,mue,1,2,0.0
126,mue,1,3,20.65363615017335
126,mue,2,1,111.81517995261517
126,mue,2,2,0.0
126,mue,2,3,-0.0
127,mue,1,1,0.0
127,mue,1,2,0.0
127,mue,1,3,20.725604500016804
127,mue,2,1,112.10805882968039
127,mue,2,2,0.0
127,mue,2,3,-0.0
128,mue,1,1,0.0
128,mue,1,2,0.0
128,mue,1,3,20.79650462545374
128,mue,2,1,112.39622069352481
128,mue,2,2,0.0
128,mue,2,3,-0.0
129,mue,1,1,0.0
129,mue,1,2,0.0
129,mue,1,3,20.86635237306613
129,mue,2,1,112.67974151485062
129,mue,2,2,0.0
129,mue,2,3,-0.0
130,mue,1,1,0.0
130,mue,1,2,0.0
130,mue,1,3,20.935163354398437
130,mue,2,1,112.95869604079905
130,mue,2,2,0.0
130,mue,2,3,-0.0
131,mue,1,1,0.0
131,mue,1,2,0.0
131,mue,1,3,21.002952950520314
131,mue,2,1,113.233157814658
131,mue,2,2,0.0
131,mue,2,3,-0.0
132,mue,1,1,0.0
132,mue,1,2,0.0
132,mue,1,3,21.069736314661764
132,mue,2,1,113.50319919525089
132,mue,2,2,0.0
132,mue,2,3,-0.0
133,mue,1,1,0.0
133,mue,1,2,0.0
133,mue,1,3,21.1355283758703
133,mue,2,1,113.76889137601316
133,mue,2,2,0.0
133,mue,2,3,-0.0
134,mue,1,1,0.0
134,mue,1,2,0.0
134,mue,1,3,21.200343841811126
134,mue,2,1,114.03030440376173
134,mue,2,2,0.0
134,mue,2,3,-0.0
135,mue,1,1,0.0
135,mue,1,2,0.0
135,mue,1,3,21.26419720209485
135,mue,2,1,114.28750719716203
135,mue,2,2,0.0
135,mue,2,3,-0.0
136,mue,1,1,0.0
136,mue,1,2,0.0
136,mue,1,3,21.3271027312346
136,mue,2,1,114.54056756489761
136,mue,2,2,0.0
136,mue,2,3,-0.0
137,mue,1,1,0.0
137,mue,1,2,0.0
137,mue,1,3,21.389074491899645
137,mue,2,1,114.78955222354722
137,mue,2,2,0.0
137,mue,2,3,-0.0
138,mue,1,1,0.0
138,mue,1,2,0.0
138,mue,1,3,21.450126337986337
138,mue,2,1,115.03452681517392
138,mue,2,2,0.0
138,mue,2,3,-0.0
139,mue,1,1,0.0
139,mue,1,2,0.0
139,mue,1,3,21.510271917818375
139,mue,2,1,115.27555592463057
139,mue,2,2,0.0
139,mue,2,3,-0.0
140,mue,1,1,0.0
140,mue,1,2,0.0
140,mue,1,3,21.569524677250246
140,mue,2,1,115.51270309658719
140,mue,2,2,0.0
140,mue,2,3,-0.0
141,mue,1,1,0.0
141,mue,1,2,0.0
141,mue,1,3,21.627897862745666
141,mue,2,1,115.74603085228385
141,mue,2,2,0.0
141,mue,2,3,-0.0
142,mue,1,1,0.0
142,mue,1,2,0.0
142,mue,1,3,21.685404522904275
142,mue,2,1,115.975600706011
142,mue,2,2,0.0
142,mue,2,3,-0.0
143,mue,1,1,0.0
143,mue,1,2,0.0
143,mue,1,3,21.74205751571719
143,mue,2,1,116.20147318133502
143,mue,2,2,0.0
143,mue,2,3,-0.0
144,mue,1,1,0.0
144,mue,1,2,0.0
144,mue,1,3,21.797869507192612
144,mue,2,1,116.42370782704629
144,mue,2,2,0.0
144,mue,2,3,-0.0
145,mue,1,1,0.0
145,mue,1,2,0.0
145,mue,1,3,21.852852975671066
145,mue,2,1,116.64236323286168
145,mue,2,2,0.0
145,mue,2,3,-0.0
146,mue,1,1,0.0
146,mue,1,2,0.0
146,mue,1,3,21.90702021443909
146,mue,2,1,116.8574970448709
146,mue,2,2,0.0
146,mue,2,3,-0.0
147,mue,1,1,0.0
147,mue,1,2,0.0
147,mue,1,3,21.960383334523478
147,mue,2,1,117.06916598073423
147,mue,2,2,0.0
147,mue,2,3,-0.0
148,mue,1,1,0.0
148,mue,1,2,0.0
148,mue,1,3,22.01295426732122
148,mue,2,1,117.27742584463557
148,mue,2,2,0.0
148,mue,2,3,-0.0
149,mue,1,1,0.0
149,mue,1,2,0.0
149,mue,1,3,22.064744767273663
149,mue,2,1,117.48233154199454
149,mue,2,2,0.0
149,mue,2,3,-0.0
150,mue,1,1,0.0
150,mue,1,2,0.0
150,mue,1,3,22.11576641445812
150,mue,2,1,117.68393709394167
150,mue,2,2,0.0
150,mue,2,3,-0.0
151,mue,1,1,0.0
151,mue,1,2,0.0
151,mue,1,3,22.166030617190742
151,mue,2,1,117.88229565156053
151,mue,2,2,0.0
151,mue,2,3,-0.0
152,mue,1,1,0.0
152,mue,1,2,0.0
152,mue,1,3,22.215548614580726
152,mue,2,1,118.07745950990041
152,mue,2,2,0.0
152,mue,2,3,-0.0
153,mue,1,1,0.0
153,mue,1,2,0.0
153,mue,1,3,22.264331479040703
153,mue,2,1,118.26948012176335
153,mue,2,2,0.0
153,mue,2,3,-0.0
154,mue,1,1,0.0
154,mue,1,2,0.0
154,mue,1,3,22.31239011878147
154,mue,2,1,118.45840811126908
154,mue,2,2,0.0
154,mue,2,3,-0.0
155,mue,1,1,0.0
155,mue,1,2,0.0
155,mue,1,3,22.359735280230552
155,mue,2,1,118.6442932872015
155,mue,2,2,0.0
155,mue,2,3,-0.0
156,mue,1,1,0.0
156,mue,1,2,0.0
156,mue,1,3,22.406377550477792
156,mue,2,1,118.82718465614036
156,mue,2,2,0.0
156,mue,2,3,-0.0
157,mue,1,1,0.0
157,mue,1,2,0.0
157,mue,1,3,22.45232735958755
157,mue,2,1,119.00713043538107
157,mue,2,2,0.0
157,mue,2,3,-0.0
158,mue,1,1,0.0
158,mue,1,2,0.0
158,mue,1,3,22.49759498296161
158,mue,2,1,119.18417806564682
158,mue,2,2,0.0
158,mue,2,3,-0.0
159,mue,1,1,0.0
159,mue,1,2,0.0
159,mue,1,3,22.54219054359362
159,mue,2,1,119.35837422359573
159,mue,2,2,0.0
159,mue,2,3,-0.0
160,mue,1,1,0.0
160,mue,1,2,0.0
160,mue,1,3,22.586124014369663
160,mue,2,1,119.5297648341267
160,mue,2,2,0.0
160,mue,2,3,-0.0
161,mue,1,1,0.0
161,mue,1,2,0.0
161,mue,1,3,22.629405220241086
161,mue,2,1,119.69839508248694
161,mue,2,2,0.0
161,mue,2,3,-0.0
162,mue,1,1,0.0
162,mue,1,2,0.0
162,mue,1,3,22.67204384045084
162,mue,2,1,119.86430942618458
162,mue,2,2,0.0
162,mue,2,3,-0.0
163,mue,1,1,0.0
163,mue,1,2,0.0
163,mue,1,3,22.71404941066519
163,mue,2,1,120.02755160670944
163,mue,2,2,0.0
163,mue,2,3,-0.0
164,mue,1,1,0.0
164,mue,1,2,0.0
164,mue,1,3,22.75543132512573
164,mue,2,1,120.18816466106489
164,mue,2,2,0.0
164,mue,2,3,-0.0
165,mue,1,1,0.0
165,mue,1,2,0.0
165,mue,1,3,22.79619883872919
165,mue,2,1,120.34619093311422
165,mue,2,2,0.0
165,mue,2,3,-0.0
166,mue,1,1,0.0
166,mue,1,2,0.0
166,mue,1,3,22.83636106910548
166,mue,2,1,120.501672084744
166,mue,2,2,0.0
166,mue,2,3,-0.0
167,mue,1,1,0.0
167,mue,1,2,0.0
167,mue,1,3,22.875926998647802
167,mue,2,1,120.65464910684786
167,mue,2,2,0.0
167,mue,2,3,-0.0
168,mue,1,1,0.0
168,mue,1,2,0.0
168,mue,1,3,22.914905476526197
168,mue,2,1,120.80516233013331
168,mue,2,2,0.0
168,mue,2,3,-0.0
169,mue,1,1,0.0
169,mue,1,2,0.0
169,mue,1,3,22.95330522065565
169,mue,2,1,120.95325143575438
169,mue,2,2,0.0
169,mue,2,3,-0.0
170,mue,1,1,0.0
170,mue,1,2,0.0
170,mue,1,3,22.991134819639207
170,mue,2,1,121.09895546577316
170,mue,2,2,0.0
170,mue,2,3,-0.0
171,mue,1,1,0.0
171,mue,1,2,0.0
171,mue,1,3,23.0284027346834
171,mue,2,1,121.24231283345286
171,mue,2,2,0.0
171,mue,2,3,-0.0
172,mue,1,1,0.0
172,mue,1,2,0.0
172,mue,1,3,23.06511730150057
172,mue,2,1,121.383361333385
172,mue,2,2,0.0
172,mue,2,3,-0.0
173,mue,1,1,0.0
173,mue,1,2,0.0
173,mue,1,3,23.101286732154726
173,mue,2,1,121.52213815145352
173,mue,2,2,0.0
173,mue,2,3,-0.0
174,mue,1,1,0.0
174,mue,1,2,0.0
174,mue,1,3,23.136919116904892
174,mue,2,1,121.65867987463847
174,mue,2,2,0.0
174,mue,2,3,-0.0
175,mue,1,1,0.0
175,mue,1,2,0.0
175,mue,1,3,23.172022425999998
175,mue,2,1,121.79302250066175
175,mue,2,2,0.0
175,mue,2,3,-0.0
176,mue,1,1,0.0
176,mue,1,2,0.0
176,mue,1,3,23.20660451147002
176,mue,2,1,121.92520144747743
176,mue,2,2,0.0
176,mue,2,3,-0.0
177,mue,1,1,0.0
177,mue,1,2,0.0
177,mue,1,3,23.240673108860925
177,mue,2,1,122.0552515626095
177,mue,2,2,0.0
177,mue,2,3,-0.0
178,mue,1,1,0.0
178,mue,1,2,0.0
178,mue,1,3,23.274235839010295
178,mue,2,1,122.18320713233881
178,mue,2,2,0.0
178,mue,2,3,-0.0
179,mue,1,1,0.0
179,mue,1,2,0.0
179,mue,1,3,23.30730020968047
179,mue,2,1,122.30910189074243
179,mue,2,2,0.0
179,mue,2,3,-0.0
180,mue,1,1,0.0
180,mue,1,2,0.0
180,mue,1,3,23.33987361728601
180,mue,2,1,122.4329690285872
180,mue,2,2,0.0
180,mue,2,3,-0.0
181,mue,1,1,0.0
181,mue,1,2,0.0
181,mue,1,3,23.371963348470796
181,mue,2,1,122.5548412020805
181,mue,2,2,0.0
181,mue,2,3,-0.0
182,mue,1,1,0.0
182,mue,1,2,0.0
182,mue,1,3,23.403576582036468
182,mue,2,1,122.67475054147849
182,mue,2,2,0.0
182,mue,2,3,-0.0
183,mue,1,1,0.0
183,mue,1,2,0.0
183,mue,1,3,23.43472038986109
183,mue,2,1,122.7927286595948
183,mue,2,2,0.0
183,mue,2,3,-0.0
184,mue,1,1,0.0
184,mue,1,2,0.0
184,mue,1,3,23.46540173928027
184,mue,2,1,122.90880666010833
184,mue,2,2,0.0
184,mue,2,3,-0.0
185,mue,1,1,0.0
185,mue,1,2,0.0
185,mue,1,3,23.495627494030924
185,mue,2,1,123.02301514572211
185,mue,2,2,0.0
185,mue,2,3,-0.0
186,mue,1,1,0.0
186,mue,1,2,0.0
186,mue,1,3,23.525404416193453
186,mue,2,1,123.13538422626418
186,mue,2,2,0.0
186,mue,2,3,-0.0
187,mue,1,1,0.0
187,mue,1,2,0.0
187,mue,1,3,23.554739167329807
187,mue,2,1,123.24594352544847
187,mue,2,2,0.0
187,mue,2,3,-0.0
188,mue,1,1,0.0
188,mue,1,2,0.0
188,mue,1,3,23.583638310549535
188,mue,2,1,123.35472219202694
188,mue,2,2,0.0
188,mue,2,3,-0.0
189,mue,1,1,0.0
189,mue,1,2,0.0
189,mue,1,3,23.612108311159123
189,mue,2,1,123.4617489042978
189,mue,2,2,0.0
189,mue,2,3,-0.0
190,mue,1,1,0.0
190,mue,1,2,0.0
190,mue,1,3,23.6401555389357
190,mue,2,1,123.56705187867554
190,mue,2,2,0.0
190,mue,2,3,-0.0
191,mue,1,1,0.0
191,mue,1,2,0.0
191,mue,1,3,23.667786268872028
191,mue,2,1,123.67065887712991
191,mue,2,2,0.0
191,mue,2,3,-0.0
192,mue,1,1,0.0
192,mue,1,2,0.0
192,mue,1,3,23.6950066830602
192,mue,2,1,123.77259721450524
192,mue,2,2,0.0
192,mue,2,3,-0.0
193,mue,1,1,0.0
193,mue,1,2,0.0
193,mue,1,3,23.721822872156068
193,mue,2,1,123.87289376572221
193,mue,2,2,0.0
193,mue,2,3,-0.0
194,mue,1,1,0.0
194,mue,1,2,0.0
194,mue,1,3,23.748240835639034
194,mue,2,1,123.97157497286251
194,mue,2,2,0.0
194,mue,2,3,-0.0
195,mue,1,1,0.0
195,mue,1,2,0.0
195,mue,1,3,23.774266484681906
195,mue,2,1,124.06866685213984
195,mue,2,2,0.0
195,mue,2,3,-0.0
196,mue,1,1,0.0
196,mue,1,2,0.0
196,mue,1,3,23.799905642642727
196,mue,2,1,124.16419500076002
196,mue,2,2,0.0
196,mue,2,3,-0.0
197,mue,1,1,0.0
197,mue,1,2,0.0
197,mue,1,3,23.82516404617729
197,mue,2,1,124.25818460366777
197,mue,2,2,0.0
197,mue,2,3,-0.0
198,mue,1,1,0.0
198,mue,1,2,0.0
198,mue,1,3,23.85004734715454
198,mue,2,1,124.35066044018703
198,mue,2,2,0.0
198,mue,2,3,-0.0
199,mue,1,1,0.0
199,mue,1,2,0.0
199,mue,1,3,23.874561113383916
199,mue,2,1,124.44164689055383
199,mue,2,2,0.0
199,mue,2,3,-0.0
200,mue,1,1,0.0
200,mue,1,2,0.0
200,mue,1,3,23.89871083672073
200,mue,2,1,124.53116794234718
200,mue,2,2,0.0
200,mue,2,3,-0.0
201,mue,1,1,0.0
201,mue,1,2,0.0
201,mue,1,3,23.92250191281847
201,mue,2,1,124.6192471968063
201,mue,2,2,0.0
201,mue,2,3,-0.0
202,mue,1,1,0.0
202,mue,1,2,0.0
202,mue,1,3,23.94593967273253
202,mue,2,1,124.7059078750423
202,mue,2,2,0.0
202,mue,2,3,-0.0
203,mue,1,1,0.0
203,mue,1,2,0.0
203,mue,1,3,23.969029346159846
203,mue,2,1,124.79117282420083
203,mue,2,2,0.0
203,mue,2,3,-0.0
204,mue,1,1,0.0
204,mue,1,2,0.0
204,mue,1,3,23.991776114214826
204,mue,2,1,124.87506452344688
204,mue,2,2,0.0
204,mue,2,3,-0.0
205,mue,1,1,0.0
205,mue,1,2,0.0
205,mue,1,3,24.014185058155977
205,mue,2,1,124.95760508990344
205,mue,2,2,0.0
205,mue,2,3,-0.0
206,mue,1,1,0.0
206,mue,1,2,0.0
206,mue,1,3,24.03626119916385
