iteration,generator,timestep,generation
467,pv,2,79.99999999999719
468,pv,1,79.99999999950346
468,pv,2,79.99999999999925
469,pv,1,79.56449687982044
469,pv,2,80.0
470,pv,1,79.71561680436679
470,pv,2,79.99999999999999
471,pv,1,79.99999999999895
471,pv,2,79.99999999999997
472,pv,1,79.99999999999773
472,pv,2,79.99999999999957
473,pv,1,79.99999999999989
473,pv,2,79.99999999999999
474,pv,1,79.63155455917068
474,pv,2,80.0
475,pv,1,77.1021804368872
475,pv,2,79.99999999999999
476,pv,1,75.2076157561988
476,pv,2,79.99999999999888
477,pv,1,74.49532154963968
477,pv,2,79.99999999999866
478,pv,1,74.60076922678887
478,pv,2,79.99999999999258
479,pv,1,75.03564717457807
479,pv,2,79.99999999999993
480,pv,1,75.49357909429497
480,pv,2,79.99999999999999
481,pv,1,75.86952109491672
481,pv,2,79.99999999999793
482,pv,1,76.17495088340078
482,pv,2,79.99999999999945
483,pv,1,76.4551006953791
483,pv,2,79.99999999999955
484,pv,1,76.74391989333691
484,pv,2,79.99999999999959
485,pv,1,77.0526004891651
485,pv,2,79.9999999999996
486,pv,1,77.3753615891267
486,pv,2,79.99999999999962
487,pv,1,77.6990525418651
487,pv,2,79.99999999999963
488,pv,1,78.01005645858577
488,pv,2,79.99999999999963
489,pv,1,78.29731155651776
489,pv,2,79.99999999999962
490,pv,1,78.55270137822514
490,pv,2,79.9999999999996
491,pv,1,78.77039385201739
491,pv,2,79.99999999999957
492,pv,1,78.94613860400912
492,pv,2,79.99999999999953
493,pv,1,79.0768869751284
493,pv,2,79.99999999999939
494,pv,1,79.16070867406529
494,pv,2,79.99999999999893
495,pv,1,79.19685047566368
495,pv,2,79.99999999999844
496,pv,1,79.18580385667288
496,pv,2,79.99999999999801
497,pv,1,79.1293152847012
497,pv,2,79.99999999999781
498,pv,1,79.03032695537104
498,pv,2,79.99999999999791
499,pv,1,78.89286214765234
499,pv,2,79.99999999999827
500,pv,1,78.72187456407127
500,pv,2,79.99999999999875
501,pv,1,78.52307655926043
501,pv,2,79.99999999999919
502,pv,1,78.30275532431088
502,pv,2,79.99999999999945
503,pv,1,78.06758235528386
503,pv,2,79.99999999999947
504,pv,1,77.8244202932379
504,pv,2,79.99999999999949
505,pv,1,77.58013109369907
505,pv,2,79.9999999999995
506,pv,1,77.3413901676951
506,pv,2,79.99999999999949
507,pv,1,77.11451113180557
507,pv,2,79.99999999999946
508,pv,1,76.90528568102069
508,pv,2,79.99999999999942
509,pv,1,76.71884260437277
509,pv,2,79.99999999999933
510,pv,1,76.55952926460668
510,pv,2,79.9999999999992
511,pv,1,76.43081809630935
511,pv,2,79.999999999999
512,pv,1,76.33523989112278
512,pv,2,79.99999999999872
513,pv,1,76.27434476636384
513,pv,2,80.0
514,pv,1,76.24869102108795
514,pv,2,79.99999999999997
515,pv,1,76.21803779408373
515,pv,2,79.99999999999491
516,pv,1,76.07562570511872
516,pv,2,79.99999999999909
517,pv,1,75.85045981953546
517,pv,2,79.99999999999999
518,pv,1,75.58317157712582
518,pv,2,79.99999999999994
519,pv,1,75.30075355703809
519,pv,2,79.9999999999994
520,pv,1,75.02043214448487
520,pv,2,79.99999999999966
521,pv,1,74.74552899817549
521,pv,2,79.99999999999999
522,pv,1,79.99999999999903
522,pv,2,79.99999999999959
523,pv,1,79.99999999999639
523,pv,2,79.99999999999876
524,pv,1,79.99999999999625
524,pv,2,79.99999999999883
525,pv,1,79.99999999999608
525,pv,2,79.99999999999909
526,pv,1,79.99999999996079
526,pv,2,79.9999999999979
527,pv,1,78.75696363468734
527,pv,2,79.99999999999824
528,pv,1,77.31637072191619
528,pv,2,79.99999999999997
529,pv,1,77.16086013215298
529,pv,2,79.99999999999967
530,pv,1,78.0655793366623
530,pv,2,80.0
531,pv,1,79.99999999999949
531,pv,2,79.99999999999996
532,pv,1,79.99999999993088
532,pv,2,79.9999999999958
533,pv,1,77.8024589956006
533,pv,2,80.0
534,pv,1,75.1932219179097
534,pv,2,79.99999999999955
535,pv,1,73.5775830840175
535,pv,2,79.99999999999922
536,pv,1,72.94299818495764
536,pv,2,79.99999999999989
537,pv,1,77.4749090839694
537,pv,2,79.99999999999996
538,pv,1,78.7277374317851
538,pv,2,80.0
539,pv,1,78.91773292705773
539,pv,2,80.0
540,pv,1,79.33941687754391
540,pv,2,79.99999999999999
541,pv,1,79.99999999818591
541,pv,2,79.99999999999962
542,pv,1,79.99999999999979
542,pv,2,79.99999999999999
543,pv,1,79.99999999999956
543,pv,2,79.99999999999999
544,pv,1,79.69069808936413
544,pv,2,79.99999999999999
545,pv,1,78.35437107792667
545,pv,2,79.99999999999999
546,pv,1,77.40458651010341
546,pv,2,79.99999999999982
547,pv,1,77.07229140398957
547,pv,2,79.99999999999916
548,pv,1,77.13363623983659
548,pv,2,79.99999999999879
549,pv,1,77.32332492540992
549,pv,2,79.99999999999903
550,pv,1,77.48508903364068
550,pv,2,79.99999999999932
551,pv,1,77.57268598828344
551,pv,2,79.99999999999947
552,pv,1,77.60042823154454
552,pv,2,79.99999999999953
553,pv,1,77.59840254741073
553,pv,2,79.99999999999953
554,pv,1,77.58931600334819
554,pv,2,79.99999999999952
555,pv,1,77.58334314619503
555,pv,2,79.99999999999952
556,pv,1,77.58173319613915
556,pv,2,79.9999999999995
557,pv,1,77.58200941938904
557,pv,2,79.99999999999952
558,pv,1,77.58148132589348
558,pv,2,79.99999999999952
559,pv,1,77.578622226834
559,pv,2,79.99999999999953
560,pv,1,77.57307893854613
560,pv,2,79.99999999999955
561,pv,1,77.56518344088371
561,pv,2,79.99999999999955
562,pv,1,77.5554949541362
562,pv,2,79.99999999999956
563,pv,1,77.54454848123635
563,pv,2,79.99999999999957
564,pv,1,77.5327828639573
564,pv,2,79.99999999999959
565,pv,1,77.52056041141628
565,pv,2,79.99999999999959
566,pv,1,77.50820668653438
566,pv,2,79.9999999999996
567,pv,1,77.49603618512563
567,pv,2,79.9999999999996
568,pv,1,77.48435800308951
568,pv,2,79.9999999999996
569,pv,1,77.47346843342247
569,pv,2,79.99999999999959
570,pv,1,77.46363910509214
570,pv,2,79.99999999999957
571,pv,1,77.45510619273904
571,pv,2,79.99999999999953
572,pv,1,77.44806276379006
572,pv,2,79.99999999999946
573,pv,1,77.44265422245911
573,pv,2,79.99999999999935
574,pv,1,77.43897608998401
574,pv,2,79.99999999999918
575,pv,1,77.43707343465107
575,pv,2,79.99999999999895
576,pv,1,77.4369415819847
576,pv,2,80.0
577,pv,1,77.4385279430375
577,pv,2,79.99999999999999
578,pv,1,77.44173499566436
578,pv,2,79.99999999999615
579,pv,1,77.44642431279482
579,pv,2,79.99999999999922
580,pv,1,77.45242157551552
580,pv,2,79.9999999999999
581,pv,1,77.45952242165411
581,pv,2,79.99999999999841
582,pv,1,77.46749894696482
582,pv,2,79.99999999999862
583,pv,1,77.4761066442581
583,pv,2,79.99999999999898
584,pv,1,77.48509157779775
584,pv,2,79.99999999999909
585,pv,1,77.49419758756764
585,pv,2,79.99999999999912
586,pv,1,77.50317332491703
586,pv,2,79.9999999999991
587,pv,1,77.51177893286044
587,pv,2,79.99999999999909
588,pv,1,77.51979220172831
588,pv,2,79.99999999999909
589,pv,1,77.39706782592457
589,pv,2,79.99999999999896
590,pv,1,77.14934750196142
590,pv,2,79.99999999999852
591,pv,1,76.8192965342494
591,pv,2,79.99999999999635
592,pv,1,76.44008792307766
592,pv,2,79.99999999999996
593,pv,1,76.03410003997328
593,pv,2,79.99999999999538
594,pv,1,75.61224342115945
594,pv,2,79.99999999999997
595,pv,1,79.99999999998902
595,pv,2,79.9999999999993
596,pv,1,77.81024152676103
596,pv,2,79.99999999999794
597,pv,1,75.25687199622587
597,pv,2,79.99999999999989
598,pv,1,71.82197052931187
598,pv,2,79.9999999999992
599,pv,1,68.5882934486078
599,pv,2,79.99999999999984
600,pv,1,78.97908027298965
600,pv,2,79.99999999999638
601,pv,1,79.9999999999415
601,pv,2,79.99999999999555
602,pv,1,79.99999999899663
602,pv,2,79.99999999999851
603,pv,1,79.56449687856794
603,pv,2,80.0
604,pv,1,79.7156168065653
604,pv,2,79.99999999999999
605,pv,1,79.9999999999989
605,pv,2,79.99999999999997
606,pv,1,79.99999999999733
606,pv,2,79.9999999999996
607,pv,1,79.9999999999999
607,pv,2,79.99999999999999
608,pv,1,79.63155456227538
608,pv,2,80.0
609,pv,1,77.10218044093381
609,pv,2,79.99999999999999
610,pv,1,75.2076157604919
610,pv,2,79.99999999999892
611,pv,1,74.4953215542186
611,pv,2,79.99999999999869
612,pv,1,74.6007692312671
612,pv,2,79.99999999999278
613,pv,1,75.0356471797953
613,pv,2,79.99999999999993
614,pv,1,75.49357909994005
614,pv,2,79.99999999999999
615,pv,1,75.86952109999076
615,pv,2,79.99999999999802
616,pv,1,76.17495088837143
616,pv,2,79.99999999999949
617,pv,1,76.45510070015277
617,pv,2,79.99999999999957
618,pv,1,76.74391989781279
618,pv,2,79.99999999999962
619,pv,1,77.05260050366832
619,pv,2,79.99999999999963
620,pv,1,77.37536160327137
620,pv,2,79.99999999999964
621,pv,1,77.69905255487333
621,pv,2,79.99999999999966
622,pv,1,78.01005647205743
622,pv,2,79.99999999999966
623,pv,1,78.29731157159681
623,pv,2,79.99999999999966
624,pv,1,78.5527013950877
624,pv,2,79.99999999999964
625,pv,1,78.77039387115258
625,pv,2,79.99999999999963
626,pv,1,78.94613862445809
626,pv,2,79.99999999999959
627,pv,1,79.07688699353704
627,pv,2,79.9999999999994
628,pv,1,79.16070868787875
628,pv,2,79.99999999999898
629,pv,1,79.19685048380897
629,pv,2,79.99999999999848
630,pv,1,79.18580385941856
630,pv,2,79.99999999999807
631,pv,1,79.12931528315423
631,pv,2,79.99999999999788
632,pv,1,79.03032695083196
632,pv,2,79.99999999999801
633,pv,1,78.89286214129508
633,pv,2,79.99999999999838
634,pv,1,78.7218745567489
634,pv,2,79.99999999999888
635,pv,1,78.52307655236469
635,pv,2,79.99999999999933
636,pv,1,78.3027553178328
636,pv,2,79.99999999999929
637,pv,1,78.06758235789118
637,pv,2,79.99999999999916
638,pv,1,77.82442028868935
638,pv,2,79.99999999999898
639,pv,1,77.5801310801876
639,pv,2,79.99999999999868
640,pv,1,77.34139015506338
640,pv,2,80.0
641,pv,1,77.11451112009395
641,pv,2,79.99999999999997
642,pv,1,76.90528567170311
642,pv,2,79.99999999999999
643,pv,1,76.7188426012368
643,pv,2,79.99999999999997
644,pv,1,76.55952926620277
644,pv,2,79.99999999999787
645,pv,1,76.43081810492166
645,pv,2,79.99999999999822
646,pv,1,76.3352398934095
646,pv,2,79.99999999999862
647,pv,1,76.27434474109675
647,pv,2,79.99999999999878
648,pv,1,76.2486909747879
648,pv,2,79.99999999999883
649,pv,1,76.21803774927707
649,pv,2,79.99999999999879
650,pv,1,76.07562563684942
650,pv,2,79.9999999999978
651,pv,1,75.85045976141527
651,pv,2,79.99999999999999
652,pv,1,75.58317150930162
652,pv,2,79.99999999999997
653,pv,1,75.30075347976299
653,pv,2,79.99999999999949
654,pv,1,75.02043206243776
654,pv,2,79.99999999999967
655,pv,1,74.74552891134041
655,pv,2,79.99999999999999
656,pv,1,79.99999999999903
656,pv,2,79.99999999999963
657,pv,1,79.99999999999586
657,pv,2,79.99999999999879
658,pv,1,79.99999999999577
658,pv,2,79.99999999999892
659,pv,1,79.99999999999592
659,pv,2,79.99999999999918
660,pv,1,79.9999999999604
660,pv,2,79.9999999999982
661,pv,1,78.75696363368455
661,pv,2,79.99999999999828
662,pv,1,77.31637072172093
662,pv,2,79.99999999999999
663,pv,1,77.1608601325288
663,pv,2,79.99999999999977
664,pv,1,78.06557933732478
664,pv,2,80.0
665,pv,1,79.99999999999947
665,pv,2,79.99999999999996
666,pv,1,79.9999999999202
666,pv,2,79.99999999999595
667,pv,1,77.80245899633087
667,pv,2,80.0
668,pv,1,75.19322191854678
668,pv,2,79.99999999999969
669,pv,1,73.57758308361218
669,pv,2,79.99999999999937
670,pv,1,72.94299818492884
670,pv,2,79.9999999999999
671,pv,1,77.474909084036
671,pv,2,79.99999999999996
672,pv,1,78.72773743291897
672,pv,2,80.0
673,pv,1,78.91773292823252
673,pv,2,80.0
674,pv,1,79.33941687835562
674,pv,2,79.99999999999999
1,wind,1,40.81794195250633
1,wind,2,119.99999999999984
2,wind,1,67.9038580524775
2,wind,2,119.99999999999987
3,wind,1,82.09154862052785
3,wind,2,119.99999999999997
4,wind,1,89.44995867781061
4,wind,2,119.9999999999995
5,wind,1,95.54147076283729
5,wind,2,119.99999999999955
6,wind,1,100.98978346869983
6,wind,2,119.99999999999636
7,wind,1,106.83719291079669
7,wind,2,119.99999999999035
8,wind,1,113.59850790803586
8,wind,2,119.99999999999999
9,wind,1,118.70160107178336
9,wind,2,119.99999999998764
10,wind,1,119.21526582853429
10,wind,2,119.99999999999646
11,wind,1,116.6408154475639
11,wind,2,119.99999999999454
12,wind,1,113.33393738630001
12,wind,2,119.99999999999997
13,wind,1,111.1161972574132
13,wind,2,119.99999999999781
14,wind,1,110.0513915348948
14,wind,2,119.99999999999979
15,wind,1,109.63182028483817
15,wind,2,119.99999999999827
16,wind,1,109.39909997176309
16,wind,2,119.99999999999973
17,wind,1,109.12686179023133
17,wind,2,119.99999999999983
18,wind,1,108.77845966225684
18,wind,2,119.99999999999979
19,wind,1,108.40624934827378
19,wind,2,119.99999999999952
20,wind,1,108.19429803608841
20,wind,2,119.9999999999988
21,wind,1,108.20200178093128
21,wind,2,119.99999999999818
22,wind,1,108.3450727200531
22,wind,2,119.99999999999818
23,wind,1,108.53539011990217
23,wind,2,119.99999999956333
24,wind,1,108.70384745395253
24,wind,2,119.71365148709164
25,wind,1,108.81160936503693
25,wind,2,119.99999999995272
26,wind,1,108.8498919338056
26,wind,2,119.99999999998609
27,wind,1,108.88128116641778
27,wind,2,119.99999999998977
28,wind,1,108.99077990126443
28,wind,2,119.99999999999169
29,wind,1,109.1869360704201
29,wind,2,119.99999999999532
30,wind,1,109.44748076661298
30,wind,2,119.99999999999632
31,wind,1,109.74636756557956
31,wind,2,119.99999999999622
32,wind,1,110.06411891294137
32,wind,2,119.99999999999557
33,wind,1,110.3883404120627
33,wind,2,119.99999999999422
34,wind,1,110.71077558491626
34,wind,2,119.99999999999181
35,wind,1,111.024565786442
35,wind,2,119.99999999998835
36,wind,1,111.32289281372242
36,wind,2,119.99999999998542
37,wind,1,111.59880134448103
37,wind,2,119.99999999998454
38,wind,1,111.84559853466078
38,wind,2,119.99999999998451
39,wind,1,112.0573483869891
39,wind,2,119.9999999999839
40,wind,1,112.22923147632382
40,wind,2,119.9999999999783
41,wind,1,112.35773082933162
41,wind,2,119.99999999995391
42,wind,1,112.44068978634665
42,wind,2,119.99999999990872
43,wind,1,112.4772984310358
43,wind,2,119.99999999982478
44,wind,1,112.46804493144185
44,wind,2,119.99999999999963
45,wind,1,112.41464551940393
45,wind,2,119.99999999998013
46,wind,1,112.31995485352193
46,wind,2,119.76313084958133
47,wind,1,112.18785395977213
47,wind,2,119.33006445074724
48,wind,1,112.02311545934384
48,wind,2,118.86050468266197
49,wind,1,111.83124778602954
49,wind,2,118.39561730850905
50,wind,1,111.61832317304827
50,wind,2,117.9103393058058
51,wind,1,111.39079485463192
51,wind,2,117.35858428719524
52,wind,1,111.15530933695904
52,wind,2,116.7028266954523
53,wind,1,110.8768303623209
53,wind,2,115.92597138162543
54,wind,1,110.46952341609116
54,wind,2,115.0298552577204
55,wind,1,109.97853728498065
55,wind,2,114.02733025830241
56,wind,1,109.46064912632153
56,wind,2,112.93393610091033
57,wind,1,108.95892488144443
57,wind,2,111.76250143215155
58,wind,1,108.4752344519228
58,wind,2,110.52135289744515
59,wind,1,119.99999999999987
59,wind,2,109.21513606645416
60,wind,1,119.99999999996426
60,wind,2,107.84672812590455
61,wind,1,119.99999999999993
61,wind,2,106.41901261904921
62,wind,1,119.99999999999923
62,wind,2,104.93590529065439
63,wind,1,119.99999999999638
63,wind,2,103.40258317312988
64,wind,1,119.99999999999841
64,wind,2,101.82519015434103
65,wind,1,119.99999999145089
65,wind,2,100.21036270268922
66,wind,1,116.26889091506095
66,wind,2,98.56482821782551
67,wind,1,111.63571216294949
67,wind,2,96.89518457039506
68,wind,1,108.03967303889911
68,wind,2,95.2078511471919
69,wind,1,105.66948374679022
69,wind,2,93.5091217029524
70,wind,1,113.67672490621347
70,wind,2,91.80524326803102
71,wind,1,117.68498350664329
71,wind,2,90.1024701991692
72,wind,1,117.55425481157822
72,wind,2,88.40077308496899
73,wind,1,115.06164831249183
73,wind,2,107.3808379059716
74,wind,1,113.08973843392542
74,wind,2,119.99999999999207
75,wind,1,112.23720400170177
75,wind,2,119.99999999999987
76,wind,1,112.14526937462449
76,wind,2,119.99999999999996
77,wind,1,112.31118909286062
77,wind,2,119.99999999999062
78,wind,1,112.4160576506557
78,wind,2,119.99999999999986
79,wind,1,112.35351571640001
79,wind,2,119.99999999999997
80,wind,1,112.1446699630583
80,wind,2,119.99999999998992
81,wind,1,111.85122112142639
81,wind,2,119.9999999999956
82,wind,1,111.52638868427479
82,wind,2,119.99999999999501
83,wind,1,111.20090998614835
83,wind,2,119.9999999999937
84,wind,1,110.88770473067677
84,wind,2,119.99999999999193
85,wind,1,110.59113790753912
85,wind,2,119.9999999999892
86,wind,1,110.3138188878858
86,wind,2,119.99999999998327
87,wind,1,110.0594783839076
87,wind,2,119.99999999996164
88,wind,1,109.83311738717192
88,wind,2,119.79016619879442
89,wind,1,109.64005702187515
89,wind,2,118.73980828185033
90,wind,1,109.48496645859063
90,wind,2,117.44889751900443
91,wind,1,109.3712796956299
91,wind,2,116.04520752764275
92,wind,1,109.30099425464672
92,wind,2,114.9189701445149
93,wind,1,109.27469765338164
93,wind,2,116.71082360816428
94,wind,1,109.2916815349053
94,wind,2,119.69239190314111
95,wind,1,109.35006811762561
95,wind,2,119.99999999998975
96,wind,1,109.44692868919284
96,wind,2,119.99999999999334
97,wind,1,109.57840082152208
97,wind,2,119.99999999999446
98,wind,1,109.73981598740075
98,wind,2,119.99999999999471
99,wind,1,109.92584399342361
99,wind,2,119.99999999999436
100,wind,1,110.13065399150186
100,wind,2,119.99999999999324
101,wind,1,110.34808711424935
101,wind,2,119.999999999991
102,wind,1,110.57183450188562
102,wind,2,119.99999999998671
103,wind,1,110.79561434151267
103,wind,2,119.99999999997901
104,wind,1,111.01334242196162
104,wind,2,119.99999999996714
105,wind,1,111.21929158251974
105,wind,2,119.99999999993801
106,wind,1,111.4082361526864
106,wind,2,119.99999999990547
107,wind,1,111.57557807391689
107,wind,2,119.999999999893
108,wind,1,111.71745195610204
108,wind,2,119.99999999981044
109,wind,1,111.8308069253787
109,wind,2,119.99999999866864
110,wind,1,111.91346377655118
110,wind,2,119.99999991455793
111,wind,1,111.96414663385843
111,wind,2,119.77306233009425
112,wind,1,111.98248907010952
112,wind,2,119.35188139316512
113,wind,1,111.9316785881905
113,wind,2,118.81025775741021
114,wind,1,111.71025457935406
114,wind,2,118.18775232907716
115,wind,1,111.35888785337387
115,wind,2,117.49576835863591
116,wind,1,110.93340780316836
116,wind,2,116.72885529628287
117,wind,1,110.47718262181576
117,wind,2,115.87631971378717
118,wind,1,110.02350454431685
118,wind,2,114.93024524117445
119,wind,1,109.57670542446844
119,wind,2,113.88877382298486
120,wind,1,119.99999999999909
120,wind,2,112.75567112522256
121,wind,1,119.99999999998941
121,wind,2,111.53807383287975
122,wind,1,119.99999999998019
122,wind,2,110.2441063859036
123,wind,1,119.99999999994516
123,wind,2,108.8813186085658
124,wind,1,119.50170906538654
124,wind,2,107.45614578022602
125,wind,1,115.86936649902526
125,wind,2,105.97411453447188
126,wind,1,112.06216331110728
126,wind,2,104.44036495543153
127,wind,1,109.64099520603011
127,wind,2,102.86013838861
128,wind,1,108.40387871581312
128,wind,2,101.23905492725677
129,wind,1,115.07951828310772
129,wind,2,99.58316461395802
130,wind,1,117.48176110923362
130,wind,2,97.8988486527913
131,wind,1,116.42015893324593
131,wind,2,96.1926679673496
132,wind,1,114.73759042577613
132,wind,2,94.47123126524959
133,wind,1,113.86600412868903
133,wind,2,92.7411140536925
134,wind,1,113.81893092867523
134,wind,2,91.008826510121
135,wind,1,115.65450704545587
135,wind,2,89.27796425976948
136,wind,1,114.04108872046082
136,wind,2,108.28752888702238
137,wind,1,111.42784938626478
137,wind,2,119.99999999999838
138,wind,1,109.1819977875633
138,wind,2,119.99999999999999
139,wind,1,107.58717831119874
139,wind,2,119.99999999999997
140,wind,1,112.13419226674246
140,wind,2,119.99999999999999
141,wind,1,113.80846013310645
141,wind,2,119.99999999999062
142,wind,1,113.35730230283252
142,wind,2,119.99999999998754
143,wind,1,111.89532778077965
143,wind,2,119.99999999999997
144,wind,1,110.84333887455644
144,wind,2,119.99999999999909
145,wind,1,110.43832674707816
145,wind,2,119.99999999999433
146,wind,1,110.45164868426875
146,wind,2,119.99999999999007
147,wind,1,110.60852212632514
147,wind,2,119.99999999998985
148,wind,1,110.74464733779901
148,wind,2,119.99999999999005
149,wind,1,110.8095137797103
149,wind,2,119.99999999998793
150,wind,1,110.81638959481856
150,wind,2,119.99999999997605
151,wind,1,110.79602422803153
151,wind,2,119.88513250597647
152,wind,1,110.77220790625042
152,wind,2,118.87513514298121
153,wind,1,110.75594143928757
153,wind,2,117.6201777169656
154,wind,1,110.74886567570334
154,wind,2,116.25154737125742
155,wind,1,110.74853517513328
155,wind,2,115.0174043781672
156,wind,1,110.75206286319745
156,wind,2,116.76154410727682
157,wind,1,110.75759606724493
157,wind,2,119.74464236489722
158,wind,1,110.76437427929264
158,wind,2,119.99999999999157
159,wind,1,110.77225581654486
159,wind,2,119.99999999999395
160,wind,1,110.7812634272003
160,wind,2,119.99999999999449
161,wind,1,110.79133830216875
161,wind,2,119.9999999999943
162,wind,1,110.80227992391532
162,wind,2,119.99999999999345
163,wind,1,110.81378279888754
163,wind,2,119.99999999999174
164,wind,1,110.82549591965676
164,wind,2,119.9999999999886
165,wind,1,110.83706830162649
165,wind,2,119.99999999998282
166,wind,1,110.84817326237923
166,wind,2,119.99999999997289
167,wind,1,110.8585177405567
167,wind,2,119.99999999995914
168,wind,1,110.86784502287902
168,wind,2,119.99999999993557
169,wind,1,110.87593628305568
169,wind,2,119.99999999991913
170,wind,1,110.88261286923785
170,wind,2,119.99999999992079
171,wind,1,110.88773915529309
171,wind,2,119.9999999998919
172,wind,1,110.89122507241714
172,wind,2,119.99999999943408
173,wind,1,110.89302756905636
173,wind,2,119.99999946679199
174,wind,1,110.89315064320503
174,wind,2,119.81884149786123
175,wind,1,110.89164389598379
175,wind,2,119.41556999972249
176,wind,1,110.88859976421642
176,wind,2,118.87985524214754
177,wind,1,110.88414961509447
177,wind,2,118.2617863865572
178,wind,1,110.87845890243945
178,wind,2,117.57801228988917
179,wind,1,110.87172156624595
179,wind,2,116.82404116401078
180,wind,1,110.86415385188576
180,wind,2,115.98764170938738
181,wind,1,110.85598772814383
181,wind,2,115.05864077706575
182,wind,1,110.84746408888341
182,wind,2,114.03338906843679
183,wind,1,110.83882592663754
183,wind,2,112.91477502406256
184,wind,1,110.83031166167045
184,wind,2,111.70986582148822
185,wind,1,110.82214880761578
185,wind,2,110.42716254381256
186,wind,1,110.81454813144647
186,wind,2,109.07467589607663
187,wind,1,110.68060893218576
187,wind,2,107.65916061521922
188,wind,1,110.43278699069053
188,wind,2,106.18625405784042
189,wind,1,110.12263110593358
189,wind,2,104.661041619691
190,wind,1,109.79259137646162
190,wind,2,103.08863123702619
191,wind,1,109.47339272784475
191,wind,2,101.47450837934029
192,wind,1,109.17063959687579
192,wind,2,99.82463072540779
193,wind,1,119.99999999999335
193,wind,2,98.14533821400009
194,wind,1,119.99999999999532
194,wind,2,96.44318849185458
195,wind,1,119.9999999999477
195,wind,2,94.72480495209213
196,wind,1,119.99999999999918
196,wind,2,92.99677967527461
197,wind,1,119.99999999998849
197,wind,2,91.2656330873198
198,wind,1,119.9999999999953
198,wind,2,89.53598134823436
199,wind,1,119.99999999998542
199,wind,2,87.80965564714403
200,wind,1,116.66339955870069
200,wind,2,106.82009524077802
201,wind,1,112.15562032001107
201,wind,2,119.99999997934579
202,wind,1,108.42612306285709
202,wind,2,119.99999999999983
203,wind,1,105.9216073163664
203,wind,2,119.99999999999832
204,wind,1,113.81415685129589
204,wind,2,119.99999999999001
205,wind,1,117.72028429721246
205,wind,2,119.99999999999716
206,wind,1,117.50911314225925
206,wind,2,119.99999999999687
207,wind,1,115.03928985920575
207,wind,2,119.99999999999038
208,wind,1,113.11682028658113
208,wind,2,119.9999999999994
209,wind,1,112.30355605826702
209,wind,2,119.99999999999973
210,wind,1,112.23199318192806
210,wind,2,119.99999999999953
211,wind,1,112.40379994856468
211,wind,2,119.9999999999404
212,wind,1,112.50704251560452
212,wind,2,119.9999999999991
213,wind,1,112.440164744144
213,wind,2,119.99999999999969
214,wind,1,112.22623409146972
214,wind,2,119.9999999999998
215,wind,1,111.92710622340066
215,wind,2,119.72726601159707
216,wind,1,111.59553488818752
216,wind,2,118.6502352199859
217,wind,1,111.26188618935238
217,wind,2,117.33549035698826
218,wind,1,110.93903355242449
218,wind,2,115.9084801080536
219,wind,1,110.63157238390995
219,wind,2,114.85300796397313
220,wind,1,110.3424876959945
220,wind,2,116.67615790626101
221,wind,1,110.07592279142148
221,wind,2,119.65667514806373
222,wind,1,109.83727130795664
222,wind,2,119.99999999998764
223,wind,1,109.63220947911486
223,wind,2,119.99999999999109
224,wind,1,109.46572459071629
224,wind,2,119.99999999999041
225,wind,1,109.34153531551688
225,wind,2,119.99999999998668
226,wind,1,109.26189068428614
226,wind,2,119.99999999998263
227,wind,1,109.22759322716203
227,wind,2,119.99999999997883
228,wind,1,109.23810819478481
228,wind,2,119.99999999997588
229,wind,1,109.2916855093861
229,wind,2,119.99999999997439
230,wind,1,109.38547531413994
230,wind,2,119.9999999999693
231,wind,1,109.51564412545058
231,wind,2,119.99999999995786
232,wind,1,109.67750314503878
232,wind,2,119.99999999992836
233,wind,1,109.86565489676941
233,wind,2,119.99999999988734
234,wind,1,110.07415758567615
234,wind,2,119.99999999986426
235,wind,1,110.2967023099916
235,wind,2,119.99999999971627
236,wind,1,110.52679636533685
236,wind,2,119.99999999768288
237,wind,1,110.75794635453882
237,wind,2,119.99999488018776
238,wind,1,110.98383536247847
238,wind,2,119.74265941341142
239,wind,1,111.19848939763244
239,wind,2,119.30959868236086
240,wind,1,111.3964289759254
240,wind,2,118.76406594428585
241,wind,1,111.57280236439755
241,wind,2,118.13862585071753
242,wind,1,111.72349752913554
242,wind,2,117.44119703205963
243,wind,1,111.84523046549793
243,wind,2,116.66569330685556
244,wind,1,111.93560825809057
244,wind,2,115.80244430030015
245,wind,1,111.99316594974368
245,wind,2,114.8450338036411
246,wind,1,112.01737699592631
246,wind,2,113.79279403844484
247,wind,1,111.96970183189148
247,wind,2,112.65007328471741
248,wind,1,111.75033756978146
248,wind,2,111.42405405545884
249,wind,1,111.40017954982737
249,wind,2,110.12261024293608
250,wind,1,110.97495947649327
250,wind,2,108.75298528792797
251,wind,1,110.51799344986661
251,wind,2,107.32140217319551
252,wind,1,110.06261048033379
252,wind,2,105.83331400478995
253,wind,1,109.6133432890435
253,wind,2,104.29389725803517
254,wind,1,119.99999999999865
254,wind,2,102.7084819571816
255,wind,1,119.99999999999974
255,wind,2,101.08277765275518
256,wind,1,119.99999999999906
256,wind,2,99.42289574275897
257,wind,1,119.99999999999558
257,wind,2,97.73524482397906
258,wind,1,119.4990102122181
258,wind,2,96.0263879747339
259,wind,1,115.86574708807838
259,wind,2,94.30292411344425
260,wind,1,112.0598391834594
260,wind,2,92.57141776313951
261,wind,1,109.64008008895951
261,wind,2,90.83837227109275
